symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,name,industry_group,industry
541703.BO,2026-09-02,9.239999771118164,10.211666663487753,11.245555612776014,11.367000045776367,13.383600006103515,13.974450006484986,9.857829599748468,9.229999542236328,19.200000762939453,False,False,False,False,False,False,False,False,False,-28.538286519456136,dry,0.0,False,False,False,True,Raconteur Global,Retailing,Speciality Retail
543595.BO,2026-09-02,89.0,96.9875005086263,100.19000095791287,99.71080078125,98.57086654663085,98.70439975738526,95.86675626631263,75.5,139.0,False,False,False,True,False,False,False,False,False,-30.086411731023876,red,724.6376811594203,False,False,False,False,EP Biocomposites,Other Utilities,Waste Management
544178.BO,2026-09-02,31.0,30.452500025431316,31.16194444232517,31.12379997253418,38.92713350931803,44.32670017242432,29.918175707785398,24.0,74.0,False,False,False,False,False,False,False,True,False,-49.30498900007274,green,113.63636363636364,False,True,False,False,Piotex Indus.,Textiles & Apparels,Other Textile Products
CONTI.NS,2026-09-02,11.100000381469727,11.12916668256124,11.087500121858385,11.284000091552734,13.711000029246012,15.765000014305114,11.143675008992666,10.149999618530273,28.5,False,False,False,False,False,False,False,False,False,-49.082565275509516,red,943.8202247191011,False,False,False,False,Continental Seed,Commercial Services & Supplies,Trading & Distributors
542728.BO,2026-09-02,19.700000762939453,20.001667340596516,22.6244445376926,25.381400146484374,30.264800567626953,30.45660048484802,19.98566125845482,19.700000762939453,35.869998931884766,False,False,False,False,False,False,False,False,False,-8.244054993118176,dry,0.0,False,False,False,True,S K Internation.,Consumer Durables,"Gems, Jewellery And Watches"
543519.BO,2026-09-02,76.33999633789062,79.38166809082031,79.02527915106879,79.43820098876954,87.8597344970703,92.22180080413818,79.44820552133297,63.0,143.4600067138672,False,False,False,False,False,False,False,False,False,3.1621572133657017,dry,0.0,False,True,False,False,Shashwat Furnis.,Consumer Durables,"Furniture, Home Furnishing"
540938.BO,2026-09-02,9.220000267028809,9.220000267028809,9.315555466545952,9.287599906921386,9.3046000734965,10.819900045394897,9.241904310321324,6.190000057220459,27.0,False,False,False,False,False,True,False,False,False,-62.89738380083074,dry,0.0,False,False,False,False,Gujarat Hy-Spin,Textiles & Apparels,Other Textile Products
543372.BO,2026-09-02,5.78000020980835,6.522500038146973,7.111111124356587,7.276799974441528,5.909066677093506,6.416050002574921,6.338674056566539,3.869999885559082,9.210000038146973,False,False,False,True,False,True,False,False,False,-33.4101381729007,dry,0.0,False,False,False,False,Getalong Enterp.,Commercial Services & Supplies,Consulting Services
543979.BO,2026-09-02,15.029999732971191,17.3914581934611,17.10923589600457,15.507899856567382,12.390883286794027,12.835099964141845,16.345476667536268,9.375,21.077499389648438,True,False,True,True,False,True,False,False,False,3.655170572215116,noise,57.91505791505791,False,False,False,False,Kahan Packaging,Industrial Products,Packaging
543765.BO,2026-09-02,13.069999694824219,13.917499780654907,14.247499783833822,14.728799896240234,17.10840004603068,18.02260000705719,13.691054870208504,13.069999694824219,31.989999771118164,False,False,False,False,False,False,False,False,False,-41.936918871930814,dry,0.0,False,False,False,True,Earthstahl &All.,Industrial Products,Iron & Steel Products
543769.BO,2026-09-02,7.599999904632568,7.883333285649617,8.607499970330132,8.405400009155274,8.377000001271567,8.928349976539613,7.90416860346436,6.949999809265137,20.489999771118164,False,False,False,False,False,False,False,False,False,-45.71428639548165,dry,0.0,False,False,False,False,Indong Tea Co,Agricultural Food & other Products,Tea & Coffee
543285.BO,2026-09-02,16.780000686645508,16.325833559036255,16.35055552588569,16.649600009918213,19.496600011189777,21.24450001716614,16.359418156411397,14.619999885559082,141.8000030517578,False,False,False,False,True,False,False,True,False,-88.16643136423579,dry,16.926201760324982,False,False,False,False,Rajeshwari Cans,Industrial Products,Packaging
QFIL.NS,2026-09-02,60.0,60.0,61.333333015441895,60.75599975585938,51.9586669921875,54.77500024795532,60.19868726564724,39.900001525878906,77.0,True,False,False,True,False,True,True,False,False,-6.25,dry,0.0,False,False,False,False,Quality Foils,Industrial Products,Iron & Steel Products
544083.BO,2026-09-02,43.790000915527344,45.702500343322754,49.5380556318495,51.78540016174316,57.9703335571289,64.90550022125244,46.08606206462467,40.0,114.0,False,False,False,False,False,False,False,False,False,-51.34444342719184,red,171.23287671232876,False,False,False,False,Shree Marutinand,Industrial Products,Iron & Steel Products
SPRL.NS,2026-09-02,102.5,102.41249974568684,100.66527663336859,103.86499893188477,104.83099990844727,119.2789994430542,102.3642147212917,74.5,189.4499969482422,False,False,False,False,False,True,False,True,False,-22.787193973634658,dry,0.0,False,False,False,False,SP Refractories,Industrial Products,Electrodes & Refractories
CMRSL.NS,2026-09-02,66.4000015258789,68.20833396911621,64.35110282897949,64.97721656799317,66.17262362162272,67.64055910110474,67.36033016497578,50.948211669921875,93.9797784582361,False,False,False,False,True,True,False,False,False,-17.641858073839924,red,130.20833333333331,False,False,False,False,Cyber Media Res.,Media,Advertising & Media Agencies
540144.BO,2026-09-02,18.0,18.335000197092693,17.923333379957413,18.01859992980957,17.133666566212973,17.103049902915956,18.120364348107927,11.550000190734863,24.299999237060547,True,True,False,True,False,True,False,False,False,-7.692307692307687,dry,0.0,False,False,False,False,DRA Consultants,Commercial Services & Supplies,Consulting Services
NIDAN.NS,2026-09-02,12.75,13.56250007947286,13.312499973509047,13.417000007629394,14.50599999109904,15.611749973297119,13.32333152093076,11.5,24.899999618530273,False,False,False,False,False,False,False,False,False,-29.558012534336232,noise,63.897763578274756,False,False,False,False,Nidan Laborator.,Healthcare Services,Healthcare Service Provider
RADIOWALLA.NS,2026-09-02,31.75,26.87499984105428,27.301388687557644,26.74599987030029,33.71599993387858,40.16849994659424,28.13863571833679,22.200000762939453,72.0,False,False,False,False,True,True,False,True,False,-42.429738673531226,ppv,262.17228464419475,False,False,False,False,Radiowalla,Entertainment,Media & Entertainment
MARINETRAN.NS,2026-09-02,16.100000381469727,16.166666984558105,15.333333386315239,14.872000007629394,16.50400000890096,17.246499972343443,16.130701276742627,13.300000190734863,28.200000762939453,False,False,False,False,True,False,False,False,False,0.625002384185791,dry,0.0,False,False,False,False,Marinetrans Indi,Transport Services,Logistics Solution Provider
YCCL.NS,2026-09-02,9.649999618530273,9.649999618530273,9.666666507720947,9.726999912261963,10.14133331934611,10.628749980926514,9.648969904439838,8.550000190734863,13.949999809265137,False,False,False,False,False,False,False,True,False,-21.544719765132502,dry,0.0,False,False,False,False,Yasons Chemex,Chemicals & Petrochemicals,Dyes And Pigments
543606.BO,2026-09-02,19.209999084472656,19.16201384862264,23.400424268510605,23.070305519104004,21.75083523432414,23.28882643222809,19.741951663909163,12.619999885559082,48.849998474121094,False,False,False,False,False,True,False,False,False,-43.797545602819255,red,221.59799590993413,False,True,False,False,Containe Tech.,Industrial Manufacturing,Industrial Products
PRECISION.NS,2026-09-02,6.75,7.179166674613953,7.556944423251682,7.345,8.035000009536743,9.181250002384186,7.088295925085958,6.199999809265137,22.850000381469727,False,False,False,False,False,False,False,False,False,-70.39473585144631,dry,0.0,False,False,False,False,Precision Metal.,Auto Components,Auto Components & Equipments
540072.BO,2026-09-02,9.6899995803833,9.6899995803833,11.389999787012735,11.793199825286866,12.377399946848552,11.849249987602233,9.811612740934486,7.010000228881836,15.949999809265137,False,True,False,False,False,True,False,False,False,-38.670889472105664,noise,1000.0,False,False,False,False,Shiva Granito,Other Construction Materials,Other Construction Materials
SHUBHLAXMI.NS,2026-09-02,18.5,19.46250041325887,19.63194465637207,21.252000198364257,24.392666765848794,26.284000034332276,19.27346587427042,13.75,40.0,False,False,True,False,False,True,False,False,False,33.57400354119577,dry,16.233766233766232,False,False,False,False,Shubhlaxmi Jewel,Consumer Durables,"Gems, Jewellery And Watches"
543830.BO,2026-09-02,65.0,64.0,62.755833307902016,62.44719993591308,59.002733306884764,56.49079998016357,64.32472655577534,45.599998474121094,66.5,True,True,True,True,True,True,True,True,False,10.169491525423723,noise,200.0,False,False,False,False,Labelkraft Tech.,"Paper, Forest & Jute Products",Paper & Paper Products
544072.BO,2026-09-02,31.100000381469727,27.365833441416424,26.54527786042955,25.283000030517577,25.290333442687988,26.84485007286072,28.270480145141047,19.020000457763672,69.45999908447266,True,False,False,False,True,True,False,True,False,-48.29592752696893,green,108.10810810810811,False,False,False,False,Aik Pipes & Poly,Industrial Products,Plastic Products - Industrial
543678.BO,2026-09-02,10.899999618530273,10.380833307902018,10.375555568271214,10.83,18.75359992980957,23.757949934005737,10.393426305679267,8.619999885559082,66.79000091552734,False,False,False,False,True,False,False,True,False,-79.99633091801186,noise,79.59479015918957,False,False,False,False,Ambo Agritec,Agricultural Food & other Products,Edible Oil
TAPIFRUIT.NS,2026-09-02,49.0,51.0,50.07777786254883,49.71800010681152,54.91833330790202,59.84925001144409,50.21232477726707,45.099998474121094,104.80000305175781,False,False,False,False,False,False,False,False,False,-44.50736318629771,noise,384.61538461538464,False,False,False,False,Tapi Fruit,Food Products,Packaged Foods
543623.BO,2026-09-02,68.7699966430664,65.06166521708171,73.69916619194879,76.58759948730469,53.787533060709634,51.51084980010987,68.19021208350718,33.0,93.5999984741211,True,True,True,True,False,True,False,True,False,74.10125732421875,dry,0.0,False,False,False,False,Vedant Asset,Capital Markets,Financial Products Distributor
542477.BO,2026-09-02,22.0,22.0,22.0,21.191800079345704,16.979600321451823,15.546450266838074,21.99889647666362,10.140000343322754,24.260000228881836,True,True,True,True,True,True,True,True,False,116.96251730885909,dry,0.0,False,False,False,False,Gleam Up Jwel Limiteed,Commercial Services & Supplies,Trading & Distributors
TRIDHYA.NS,2026-09-02,7.550000190734863,8.237500071525574,9.35833333598243,9.794999933242797,10.262333326339721,11.482250010967254,8.201818848411948,6.300000190734863,19.950000762939453,False,False,False,False,False,False,False,False,False,-55.192878220716565,red,256.4102564102564,False,False,False,False,Tridhya Tech,Commercial Services & Supplies,Diversified Commercial Services
541006.BO,2026-09-02,10.5,10.832500139872232,10.217500156826443,10.42480010986328,11.809000078837077,12.631400012969971,10.805714075592281,8.59000015258789,22.309999465942383,False,False,False,False,True,False,False,False,False,-52.93590205580726,red,208.33333333333334,False,False,False,False,Angel Fibers,Textiles & Apparels,Other Textile Products
ASPIRE.NS,2026-09-02,13.449999809265137,13.479166507720947,14.112499952316284,14.11099998474121,14.315666681925455,15.100250000953674,13.546795830129092,10.199999809265137,27.0,False,False,False,False,False,True,False,False,False,-39.4144173557035,dry,0.0,False,False,False,False,Aspire & Innovat,Consumer Durables,Household Appliances
AILIMITED.NS,2026-09-02,20.25,17.404166380564373,28.81180535422431,30.567499809265136,34.98749993642171,35.90337498664856,18.814223509578973,16.350000381469727,47.5,False,False,False,False,False,False,False,True,False,-52.85215450456231,green,243.90243902439025,False,False,False,False,Abhishek Integr.,Construction,Civil Construction
VIVO.NS,2026-09-02,159.0,157.03333282470703,118.29722107781305,106.68799880981446,86.3423329671224,83.8992497253418,155.37000729631188,64.0,164.0,True,True,True,True,True,True,True,True,False,134.68634686346866,green,126.58227848101266,False,False,False,False,Vivo Collaborat.,Telecom - Services,Other Telecom Services
544160.BO,2026-09-02,65.62999725341797,65.67416667938232,49.57611131668091,42.74200016021729,30.654066689809163,29.63940001964569,64.93851193405008,10.729999542236328,75.6500015258789,True,True,False,True,True,True,True,True,False,39.34182458514963,ppv,250.96525096525096,False,False,False,False,Jay Kailash,Food Products,Packaged Foods
543924.BO,2026-09-02,43.9900016784668,42.098333994547524,44.536944495307075,43.84739990234375,50.64913340250651,54.477050132751465,43.00158736843354,37.810001373291016,92.0,False,False,False,False,True,False,False,True,False,-30.174600510370166,red,122.54901960784315,False,False,False,False,Sonalis Consumer,Food Products,Packaged Foods
544011.BO,2026-09-02,34.0,34.0,33.748055617014565,33.783600120544435,34.41106679280599,36.11280006408691,34.043149122383646,30.100000381469727,55.0,False,False,False,False,True,False,False,False,False,-27.6749601915512,dry,0.0,False,False,False,False,Vrundavan Planta,Commercial Services & Supplies,Diversified Commercial Services
543309.BO,2026-09-02,16.799999237060547,17.12083371480306,16.830833223130966,16.40019992828369,16.770599880218505,16.84279993534088,16.955097995511377,13.0,21.799999237060547,False,False,False,False,True,False,True,False,False,0.7194180437007036,red,652.1739130434783,False,False,False,False,Adeshwar Meditex,Healthcare Services,"Healthcare Research, Analytics & Technology"
543538.BO,2026-09-02,12.149999618530273,11.949166615804037,12.149166663487753,12.324399967193603,13.324399979909261,13.637699990272521,12.032814778213279,8.539999961853027,20.25,False,False,False,False,False,True,False,True,False,-22.56214185167331,dry,0.0,False,False,False,False,Goel Food,Leisure Services,Hotels & Resorts
543754.BO,2026-09-02,96.98999786376953,89.04750061035156,95.92555491129558,96.53199905395508,100.09733317057292,104.40049995422363,90.80741211319813,80.0,166.77999877929688,False,False,False,False,True,False,False,True,False,-28.128936600888977,green,169.4915254237288,False,False,False,False,Transvoy Logist.,Transport Services,Logistics Solution Provider
SATIPOLY.NS,2026-09-02,37.04999923706055,41.43750031789144,41.67777792612711,39.18900005340576,39.09600008646647,44.971000080108645,40.38146718183179,27.149999618530273,82.0,False,False,False,False,False,True,False,False,False,-51.75781541038293,noise,29.239766081871345,False,False,False,False,Sati Poly,Industrial Products,Packaging
541337.BO,2026-09-02,23.219999313354492,22.353333314259846,25.221110608842636,25.913199424743652,27.416133143107096,27.283349838256836,22.907738005492934,11.670000076293945,31.65999984741211,False,True,True,False,False,True,False,True,False,98.97171518038664,red,116.73151750972764,False,False,False,False,Milestone Furn.,Consumer Durables,"Furniture, Home Furnishing"
542678.BO,2026-09-02,12.15999984741211,10.556666851043701,9.885555744171143,9.48940019607544,28.530633824666342,41.12683828353882,10.98402344883409,7.5,111.66180419921875,False,False,False,False,True,True,False,True,False,-75.53736067691457,ppv,103.3104592413845,False,False,False,False,Cian Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
MANDEEP.NS,2026-09-02,18.200000762939453,17.96250009536743,19.161111142900253,19.15699996948242,19.739000040690104,20.73675004005432,18.11313683227664,16.149999618530273,31.899999618530273,False,False,False,False,False,False,False,True,False,-32.34200363927797,dry,0.0,False,False,False,False,Mandeep Auto,Auto Components,Auto Components & Equipments
544139.BO,2026-09-02,50.04999923706055,50.02000013987223,41.25083351135254,38.958200187683104,38.00579992930094,37.52509985923767,49.463675750482544,30.049999237060547,52.20000076293945,True,True,False,True,True,True,True,True,False,33.11170550048932,noise,27.77777777777778,False,True,False,False,Koura Fine Diamo,Consumer Durables,"Gems, Jewellery And Watches"
544195.BO,2026-09-02,13.5,13.325833320617676,14.341388808356392,14.79619987487793,16.780933272043864,17.680649962425232,13.31489709891287,12.5,31.700000762939453,False,False,False,False,False,False,False,True,False,-33.333333333333336,dry,0.0,False,False,False,False,United Cotfab,Textiles & Apparels,Other Textile Products
541983.BO,2026-09-02,21.65999984741211,21.65999984741211,22.198332892523872,22.48419952392578,21.255999806722006,19.950399837493897,21.685360298464772,12.0,27.649999618530273,True,True,True,True,False,True,True,False,False,27.41176380830652,dry,0.0,False,False,False,False,Innovative Ideal,Commercial Services & Supplies,Diversified Commercial Services
543941.BO,2026-09-02,79.0,76.73583285013835,78.41333283318414,77.35859954833984,79.4273331451416,82.10944990158082,76.76384764390589,58.900001525878906,116.8499984741211,False,False,False,False,True,True,False,True,False,-26.817969214137715,red,156.95067264573993,False,False,False,False,Ahasolar Technol,Retailing,E-Retail/ E-Commerce
TGL.NS,2026-09-02,18.75,16.362500111262005,19.16805561383565,18.799000034332277,27.877333405812582,37.61450003147125,17.089782189137917,14.100000381469727,91.80000305175781,False,False,False,False,False,True,False,True,False,-79.57516407768685,green,197.62335313872384,False,False,False,False,Teerth Gopicon,Construction,Civil Construction
540150.BO,2026-09-02,64.0,63.9925012588501,64.29944547017415,64.50760055541993,61.83033348083496,64.12040044784546,64.00124188510912,47.29999923706055,84.80000305175781,False,False,False,True,False,True,True,False,False,-14.66666666666666,noise,217.39130434782606,False,False,False,False,Mewar Hi-Tech,Construction,Civil Construction
VERTEXPLUS.NS,2026-09-02,51.45000076293945,50.20000076293945,48.036111195882164,46.98199989318848,70.70666661580404,81.38699989318847,50.29832437457533,35.95000076293945,149.8000030517578,False,False,False,False,True,True,False,True,False,-45.89905195746119,dry,0.0,False,False,False,False,Vertexplus Tech.,IT - Services,IT Enabled Services
GSTL.NS,2026-09-02,11.399999618530273,13.28333314259847,15.343055539660984,15.667000007629394,22.442999928792318,20.105499951839448,12.884120538403113,5.949999809265137,37.650001525878906,False,True,True,False,False,True,False,False,False,1.7857126131349377,red,125.0,False,False,False,False,Globesecure Tech,IT - Services,IT Enabled Services
MICROPRO.NS,2026-09-02,18.549999237060547,18.78333314259847,18.951388941870796,19.042000045776366,19.236333395640056,19.395250039100645,18.692161585266625,15.149999618530273,28.5,False,False,False,False,False,False,False,False,False,-13.72093378111373,noise,62.5,False,False,False,False,Micropro Softwar,IT - Software,Computers - Software & Consulting
544052.BO,2026-09-02,45.0,36.9375,37.60833295186361,38.9539998626709,30.713933270772298,30.369599924087524,39.277532054531655,18.0,47.880001068115234,True,True,True,True,True,True,True,True,False,49.650816284330055,ppv,338.9830508474576,False,False,False,False,Benchmark Comp.,IT - Services,IT Enabled Services
JETKNIT.NS,2026-09-02,48.45000076293945,52.40000089009603,58.77361138661703,63.231000900268555,80.14699846903483,83.31624837875366,51.19226983117315,48.45000076293945,109.0,False,False,False,False,False,False,False,False,False,-55.550458015651884,dry,0.0,False,False,False,True,Jet Knitwears,Textiles & Apparels,Garments & Apparels
543621.BO,2026-09-02,24.610000610351562,25.255000114440918,25.70305543475681,24.851199913024903,22.270066757202148,23.550350122451782,24.993570360860126,15.300000190734863,27.899999618530273,True,False,False,True,False,True,True,False,False,-1.5599975585937509,dry,0.0,False,False,False,False,Cargosol Logist.,Transport Services,Logistics Solution Provider
544175.BO,2026-09-02,102.0,102.3524996439616,101.55999988979764,101.5831999206543,93.87686645507813,91.35859977722168,102.20960401830496,66.5,110.0,True,True,True,True,True,True,True,False,False,15.711852789991209,green,129.31034482758622,False,False,False,False,TGIF Agribusines,Agricultural Food & other Products,Other Agricultural Products
AGARWALFT.NS,2026-09-02,30.0,33.87499968210856,36.67083348168267,37.84900001525879,33.96533327738444,35.685999927520754,32.53534774652402,21.850000381469727,71.25,False,False,False,True,False,True,False,False,False,-56.83453237410072,red,478.2608695652174,False,False,False,False,Agarwal Float,Industrial Products,Glass - Industrial
543352.BO,2026-09-02,191.89999389648438,180.53333028157553,172.20952351888022,169.1348583984375,148.92869893391926,146.70608757019042,185.404235793815,106.50857078422933,191.89999389648438,True,True,True,True,True,True,True,True,False,64.1014432778226,dry,0.0,False,False,True,False,Platinumone Bus.,Commercial Services & Supplies,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO)
543814.BO,2026-09-02,36.939998626708984,35.75583299001058,39.49111133151584,41.82240028381348,49.33553321838379,53.987449951171875,36.763224266119614,31.170000076293945,106.05000305175781,False,False,False,False,False,False,False,True,False,-64.81904892694382,noise,47.84688995215311,False,False,False,False,Prospect Consum.,Agricultural Food & other Products,Other Agricultural Products
YUDIZ.NS,2026-09-02,24.700000762939453,23.7541667620341,24.579166730244953,25.072000122070314,27.127333399454752,27.320250034332275,24.226983891155804,22.149999618530273,39.29999923706055,False,False,False,False,False,False,False,True,False,-15.986390872700895,green,194.44444444444443,False,False,False,False,Yudiz Solutions,IT - Software,Computers - Software & Consulting
NIRMAN.NS,2026-09-02,28.600000381469727,29.84166669845581,34.59861114290025,36.969000053405765,45.99566659291585,49.80024994850159,29.598004944917083,28.0,231.0,False,False,False,False,False,False,False,False,False,-79.53488344796442,noise,37.53876285294598,False,True,False,False,Nirman Agri,Agricultural Food & other Products,Other Agricultural Products
544013.BO,2026-09-02,42.25,41.65416653951009,40.694722705417206,40.76980026245117,39.86293347676595,39.59275001525879,41.93258739221447,29.0,51.900001525878906,True,True,False,True,True,True,True,True,False,-10.106382978723405,green,144.92753623188406,False,False,False,False,KK Shah Hospital,Healthcare Services,Hospital
541945.BO,2026-09-02,6.75,6.8658333619435625,6.902222275733948,6.746200084686279,6.402000102996826,6.742350089550018,6.811983932911537,4.260000228881836,12.300000190734863,True,False,False,True,True,True,False,False,False,-45.12195207050057,ppv,1363.6363636363637,True,False,False,False,Ranjeet Mechatr.,Construction,Civil Construction
543410.BO,2026-09-02,27.350000381469727,26.52833366394043,27.455555703904892,28.73620029449463,34.011760749816894,36.53546570777893,26.8911099538886,24.049999237060547,66.2633285522461,False,False,False,False,False,False,False,True,False,-58.725284438578576,dry,0.0,False,False,False,False,DMR Engineering,Commercial Services & Supplies,Consulting Services
KKVAPOW.NS,2026-09-02,368.0,386.1166712443034,448.42083316379126,471.68999450683594,572.7603318277995,585.4829988098145,382.4525155488302,368.0,693.0,False,False,False,False,False,False,False,False,False,-43.97503026901558,dry,0.0,False,False,False,True,KKV Agro Powers,Consumer Durables,"Gems, Jewellery And Watches"
543546.BO,2026-09-02,7.190000057220459,6.723333319028218,6.012777792082892,6.202200021743774,7.288133363723755,8.63655003786087,6.809674272727357,5.050000190734863,60.0,False,False,False,False,True,True,False,True,False,-87.33039637494193,noise,92.21772379667117,False,False,False,False,Healthy Life,Food Products,Dairy Products
SECL.NS,2026-09-02,3.0,3.0,3.0,3.0,3.3916666746139525,3.655000010728836,3.0000036964429886,3.0,6.0,False,False,False,False,False,False,False,False,False,-50.0,dry,,False,False,False,True,Salasar Exterior,Construction,Civil Construction
543065.BO,2026-09-02,29.549999237060547,29.863305886586506,25.844721794128418,25.52209053039551,23.171365903218586,23.42760838508606,29.132791255526982,14.308863750781676,32.23059844970703,True,False,False,True,True,True,True,True,False,9.054593781103982,noise,43.103448275862064,False,False,False,False,SM Auto Stamping,Industrial Manufacturing,Industrial Products
QUICKTOUCH.NS,2026-09-02,15.5,16.19166660308838,20.087499883439804,21.179999923706056,26.483666547139485,28.862249937057495,16.366565299234804,15.399999618530273,51.0,False,False,False,False,False,False,False,False,False,-66.34093320999284,noise,32.39740820734342,False,False,False,False,Quicktouch Tech,IT - Software,Computers - Software & Consulting
542503.BO,2026-09-02,,,,,,,,,,False,False,False,False,False,False,False,False,False,,noise,,False,False,False,False,Mahip Industries,Industrial Products,Packaging
541112.BO,2026-09-02,26.0,25.979166666666668,25.985833326975506,26.54979999542236,26.809133478800454,27.00955015182495,25.73372755953817,20.25,39.04999923706055,False,False,False,False,False,False,False,True,False,-10.282952344057794,red,100.67114093959732,False,False,False,False,Shreeshay Engi.,Construction,Civil Construction
TIMESCAN.NS,2026-09-02,39.5,39.78333346048991,40.59166643354628,40.82200004577637,42.58200007120768,45.10074993133545,39.75765172282274,37.29999923706055,65.6500015258789,False,False,False,False,False,False,False,False,False,-39.83244618139224,dry,0.0,False,False,False,False,Timescan Logist.,Transport Services,Logistics Solution Provider
SAIFL.NS,2026-09-02,4.849999904632568,4.983333349227905,5.033333367771572,5.094000015258789,7.479000027974447,8.729750018119812,4.925719766719438,4.550000190734863,28.200000762939453,False,False,False,False,False,False,False,False,False,-82.80141924319926,noise,69.60181288442861,False,False,False,False,Sameera Agro,Agricultural Food & other Products,Other Agricultural Products
543319.BO,2026-09-02,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.214000015258789,1.2484666645526885,1.3017999956011772,1.229977632420649,0.7599999904632568,1.5,False,False,False,False,True,True,True,True,False,39.772730197541996,dry,0.0,False,False,False,False,AA Plus Trade,Commercial Services & Supplies,Trading & Distributors
UMA.NS,2026-09-02,17.549999237060547,16.52499993642171,15.737499952316284,16.340999927520752,17.83133331298828,18.427749977111816,17.13163724704484,14.399999618530273,24.5,False,False,False,False,True,False,False,True,False,-26.260505043494764,noise,34.96503496503497,False,False,False,False,Uma Converter,Industrial Products,Packaging
CELLPOINT.NS,2026-09-02,16.0,15.90833314259847,16.993055449591743,16.51499996185303,15.962333304087322,16.19074996471405,16.12495187341443,11.699999809265137,21.100000381469727,False,False,False,True,False,True,True,False,False,-11.35733697346344,red,109.1703056768559,False,False,False,False,Cell Point,Retailing,Speciality Retail
MANAV.NS,2026-09-02,37.900001525878906,32.25,28.71249993642171,30.372999877929686,36.81600002288818,34.35374997138977,33.49627753766982,14.5,47.0,True,True,False,False,True,True,True,True,False,148.52460016969772,ppv,196.078431372549,False,False,False,False,Manav Infra,Construction,Civil Construction
AGUL.NS,2026-09-02,45.900001525878906,50.20416768391927,55.18194495307075,56.05100059509277,64.40300036112467,64.51150026321412,48.83323363188586,45.900001525878906,86.0,False,False,False,False,False,False,False,False,False,-19.473681533545783,dry,0.0,False,False,False,True,A G Universal,Industrial Products,Iron & Steel Products
543744.BO,2026-09-02,105.0,108.0,123.63888888888889,129.62,146.72666666666666,154.64750022888182,107.36134815736044,105.0,216.0,False,False,False,False,False,False,False,False,False,-44.73684210526315,dry,0.0,False,False,False,True,Rex Sealing,Industrial Products,Packaging
MCON.NS,2026-09-02,42.5,45.9291664759318,44.315277841356064,44.10700004577637,46.53600001017253,50.42924997329712,44.605847895307676,37.29999923706055,94.0,False,False,False,False,False,False,False,False,False,-53.551912568306,noise,69.44444444444444,False,False,False,False,MCON Rasayan,Other Construction Materials,Other Construction Materials
BLUEPEBBLE.NS,2026-09-02,69.05000305175781,66.75833352406819,69.57361104753282,70.93099983215332,102.59599973042806,106.27599966049195,66.3450689618814,59.20000076293945,195.0,False,False,False,False,False,False,False,True,False,-59.897049922413025,ppv,457.6659038901602,True,False,False,False,Blue Pebble,Other Consumer Services,Other Consumer Services
MEDIORG.NS,2026-09-02,25.649999618530273,24.29166618982951,24.909722063276504,24.600999870300292,24.858666648864745,25.020750017166137,24.72178064399237,19.100000381469727,38.0,True,False,False,False,True,True,False,True,False,-29.62963214911667,noise,156.25,False,False,False,False,Medicamen Organ.,Pharmaceuticals & Biotechnology,Pharmaceuticals
543578.BO,2026-09-02,73.9800033569336,65.17500082651775,65.08111137813992,69.51860023498536,121.72879981994629,148.88509992599487,67.83911644548641,58.0,290.8999938964844,False,False,False,False,True,False,False,True,True,-64.68734923296726,red,241.77949709864603,False,False,False,False,Olatech Solution,IT - Software,Software Products
543540.BO,2026-09-02,114.5,113.70000012715657,110.92361089918349,110.0849998474121,118.92433293660481,122.6957494354248,113.89906086522382,82.0999984741211,183.64999389648438,False,False,False,False,True,True,False,True,False,-27.577485401846612,noise,99.50248756218906,False,False,False,False,Pearl Green Club,Agricultural Food & other Products,Other Agricultural Products
542801.BO,2026-09-02,55.34000015258789,63.84916750590006,74.51638878716363,77.21179962158203,99.31159983317058,103.30219993591308,60.25587839010937,50.2599983215332,142.0,False,False,False,False,False,False,False,False,False,-40.494623491840976,dry,0.0,False,False,False,True,Misquita Engg.,Industrial Manufacturing,Industrial Products
PROLIFE.NS,2026-09-02,76.0,81.00416628519694,78.35277769300673,78.0840007019043,68.04800031026204,69.97325019836425,79.82966440202189,56.04999923706055,142.4499969482422,True,False,False,True,False,True,False,False,False,-41.84352147326656,red,211.26760563380282,False,False,False,False,Prolife Indust.,Chemicals & Petrochemicals,Dyes And Pigments
AUROIMPEX.NS,2026-09-02,27.299999237060547,25.12499984105428,25.623611132303875,25.82,28.962666625976563,31.544250030517578,25.489333134644106,21.25,53.95000076293945,False,False,False,False,True,False,False,True,False,-41.41630873180958,green,200.0,False,False,False,False,Auro Impex,Industrial Products,Electrodes & Refractories
