symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,name,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc,price_band
544000.BO,2026-09-04,40.7599983215332,37.330000241597496,32.62694448894925,30.85720001220703,23.44046666463216,21.959899921417236,38.21756123120764,15.680000305175781,40.7599983215332,True,True,True,True,True,True,True,True,False,114.5263069554379,dry,0.0,False,False,True,False,City Crops Agro,Agricultural Food & other Products,Other Agricultural Products,97.92207792207792,True,True,,,,,—
543286.BO,2026-09-04,101.55000305175781,101.55000305175781,101.55000305175781,98.77080215454102,63.81506787618002,57.929800758361814,101.54595485469478,24.700000762939453,101.55000305175781,True,True,True,True,True,True,True,True,False,306.20001220703125,dry,0.0,False,False,True,False,Artemis ADR Marketplace,Food Products,Other Food Products,99.74025974025975,True,True,,,,,—
VILINBIO.NS,2026-09-04,54.25,45.57499980926514,43.45694435967339,43.90099990844727,41.430333353678385,36.77249999046326,47.74443819937325,18.950000762939453,54.400001525878906,True,True,True,True,True,True,True,True,False,108.65384615384616,ppv,395.3488372093023,True,False,True,False,Vilin Bio Med,Pharmaceuticals & Biotechnology,Pharmaceuticals,97.66233766233766,True,True,,,,,5
SIGNORIA.NS,2026-09-04,159.0,161.91666666666666,154.26249991522894,147.01099945068358,95.23599993387857,94.08300008773804,161.29601834113512,53.099998474121094,171.5,True,True,True,True,True,True,True,False,False,62.24489795918367,dry,0.0,False,False,False,False,Signoria Creatio,Textiles & Apparels,Garments & Apparels,95.32467532467533,True,True,,,,,5
SERVICE.NS,2026-09-04,69.44999694824219,67.67916647593181,63.57083320617676,60.76099990844727,54.857999877929686,52.46749994277954,68.54225306988354,39.20000076293945,73.0,True,True,True,True,True,True,True,True,False,26.27272172407671,green,152.32974910394265,False,False,False,False,Service Care Ltd,Commercial Services & Supplies,Diversified Commercial Services,90.38961038961038,True,True,,,,,5
VELS.NS,2026-09-04,73.0,73.0,73.0,72.24399963378906,65.59499946594238,63.82774959564209,72.99841915394947,39.75,73.0,True,True,True,True,True,True,True,True,False,39.71291866028708,dry,0.0,False,False,True,False,Vels Film,Entertainment,"Film Production, Distribution & Exhibition",93.24675324675324,True,True,,,,,5
ARABIAN.NS,2026-09-04,86.25,84.8583329518636,79.64166662428114,77.04299987792969,72.22366658528645,72.02375,85.68253587393315,63.20000076293945,94.30000305175781,True,True,True,True,True,True,True,True,False,12.012987012987008,dry,0.0,False,False,False,False,Arabian Petrol.,Petroleum Products,Lubricants,85.97402597402596,True,True,,,,,20
CLSL.NS,2026-09-04,87.25,86.77500089009602,74.21805583106146,66.7970002746582,52.34800015767416,51.818000164031986,85.9841335067876,39.04999923706055,92.25,True,True,True,True,True,True,True,True,False,53.07017543859649,dry,0.0,False,True,False,False,Crop Life Scienc,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,94.54545454545455,True,True,,,,,5
543312.BO,2026-09-04,205.0,202.25,199.58333333333334,194.28,164.83333333333334,159.41,203.2876553109502,106.0,210.0,True,True,True,True,True,True,True,True,False,90.25522041763341,dry,0.0,False,False,True,False,Focus Business,IT - Software,Computers - Software & Consulting,96.62337662337663,True,True,,,,,—
DURLAX.NS,2026-09-04,64.5,65.10000006357829,58.4291664759318,55.89599983215332,51.335662638346356,48.3037469291687,64.54582355241153,30.549999237060547,72.0,True,True,True,True,True,True,True,False,False,61.25000000000001,noise,23.870730811604847,False,True,False,False,Durlax Top,Consumer Durables,"Furniture, Home Furnishing",95.06493506493506,True,True,,,,,20
ONDOOR.NS,2026-09-04,289.6000061035156,288.0333302815755,260.5958324008518,243.78699920654296,186.78399948120116,170.50849975585936,287.99309705477725,100.0,340.0,True,True,True,True,True,True,True,True,False,77.66871540092983,noise,70.6166035136066,False,False,False,False,On Door Concepts,Retailing,Diversified Retail,96.1038961038961,True,True,,,,,20
