symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
HEALTHX.NS,328.25,307.1124979654948,300.46527777777777,292.84300048828123,295.12099995930987,296.77625,314.57788607305577,252.5,363.0,True,False,True,False,True,True,True,True,False,11.573754717932317,ppv,270.36618351503137,False,False,False,False,Healthcare Services,Healthcare Service Provider,70.20863658418244,True,False
EMBDL.NS,63.709999084472656,61.59333324432373,63.162221908569336,58.988599700927736,60.92153315226237,68.97854984283447,61.93232149828761,39.459999084472656,128.0,False,False,False,False,True,True,False,True,False,-47.50762326544742,ppv,354.71698240067053,False,False,False,False,Realty,"Residential, Commercial Projects",4.9975739932071805,False,False
IXIGO.NS,189.8300018310547,182.94833374023438,169.57111104329428,170.20379943847655,199.0811326090495,222.77884902954102,184.6913142257686,151.27000427246094,339.1499938964844,False,False,False,False,True,False,False,True,False,11.350308885765559,ppv,177.9341113499737,False,False,False,False,Leisure Services,"Tour, Travel Related Services",70.01455604075691,True,False
LOTUSDEV.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,ppv,411.0894012238042,True,False,False,False,Realty,"Residential, Commercial Projects",,False,False
CHOICEIN.NS,723.8499755859375,699.5583241780599,680.9527706570095,684.8979956054687,727.6599979654948,747.0652465820312,706.9712119343577,568.7000122070312,860.5,False,False,False,False,True,False,True,True,False,2.746625349316889,ppv,209.1519545296198,False,False,False,False,Finance,Holding Company,61.766132945172245,False,False
MANAKSTEEL.NS,73.87000274658203,69.81166776021321,67.37583382924397,68.57680030822753,62.964866689046225,62.164500064849854,71.04395108979716,45.11000061035156,87.12999725341797,True,True,True,True,True,True,True,True,False,26.51139496274415,ppv,68.98393846826573,False,False,False,False,Ferrous Metals,Iron & Steel,80.73750606501699,True,True
VENUSPIPES.NS,1696.5,1515.6333414713542,1427.433329264323,1409.7149975585937,1220.3053308105468,1244.6892514038086,1576.9250581522392,890.0,1761.800048828125,True,False,True,True,True,True,True,True,False,26.2293295200394,ppv,218.0459809259963,False,False,True,False,Industrial Products,Iron & Steel Products,80.49490538573508,True,False
AUTOIND.NS,88.08000183105469,79.17000071207683,79.43472226460774,76.02480033874512,72.86846651713053,72.81989976882934,81.55864622996181,48.349998474121094,93.13999938964844,True,True,False,True,True,True,True,True,False,7.244618016091686,ppv,104.68656349161802,False,False,True,False,Auto Components,Auto Components & Equipments,66.18146530810286,False,False
BOROLTD.NS,237.30999755859375,227.0716667175293,228.20722240871854,235.11580017089844,255.64433319091796,278.1534999847412,229.52062590878165,213.72999572753906,397.95001220703125,False,False,False,False,True,False,False,True,False,-31.620802217068487,ppv,234.80373788855013,False,False,False,False,Consumer Durables,Houseware,16.836487142163996,False,False
EVERESTIND.NS,461.54998779296875,374.28749593098956,379.70694224039715,385.37799743652346,419.67299987792967,477.79714920043943,395.39726608352737,284.8999938964844,750.0,False,False,False,False,True,True,False,True,False,-8.299966616103749,ppv,1679.5183629740936,True,False,False,False,Other Construction Materials,Other Construction Materials,47.30713245997089,False,False
KANORICHEM.NS,132.07000732421875,111.65750122070312,100.15444501241048,96.24700042724609,79.50540026346843,79.75850027084351,117.78168155173577,56.0,132.3000030517578,True,False,True,True,True,True,True,True,False,44.60747254612596,ppv,212.82378502150624,False,False,True,False,Industrial Manufacturing,Industrial Products,87.96700630761765,True,False
SAKSOFT.NS,160.4499969482422,142.46750005086264,142.540832095676,142.66119873046875,159.23899953206381,169.40456871032714,144.32170381938545,107.58999633789062,252.94218020687995,False,False,False,False,True,True,False,True,False,-14.799220627965394,ppv,3027.4060352516917,True,False,False,False,IT - Software,Computers - Software & Consulting,38.91314895681708,False,False
TEMBO.NS,554.3499755859375,557.2333221435547,581.2486080593533,587.6759997558594,596.7518416341146,602.8864453125,559.0912506729741,433.3500061035156,835.5385036977518,False,False,False,False,False,False,False,False,False,16.946321557672217,ppv,197.49086842395525,False,False,False,False,Industrial Products,Iron & Steel Products,74.96360989810772,True,False
RAJPALAYAM.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,ppv,679.8578674384618,False,False,False,False,Textiles & Apparels,Other Textile Products,,False,False
INDOTECH.NS,2935.199951171875,2685.375,2623.2583279079863,2561.371999511719,1827.2119978841147,1806.571498413086,2753.4899740148794,1100.0,3050.5,True,True,True,True,True,True,True,True,False,47.47524891536332,ppv,65.14440541707626,False,False,True,False,Electrical Equipment,Heavy Electrical Equipment,88.84036875303251,True,True
ASALCBR.NS,860.2000122070312,832.8250020345052,841.3236117892795,856.7619982910156,860.7479984537761,903.031748046875,839.9473863988186,660.6500244140625,1277.0,False,False,False,False,True,True,False,True,False,-19.658656731528723,ppv,180.5978434019464,False,False,False,False,Beverages,Breweries & Distilleries,31.6836487142164,False,False
TALBROAUTO.NS,406.5,366.3499984741211,348.43055555555554,336.09659912109373,288.7294653320312,289.81939178466797,373.34165614956873,219.89999389648438,429.8999938964844,True,False,True,True,True,True,True,True,False,41.50843694710784,ppv,674.345010905332,False,False,True,False,Auto Components,Auto Components & Equipments,86.94808345463368,True,False
FAZE3Q.NS,621.8499755859375,571.8999989827474,521.720831129286,504.9089990234375,471.57233378092445,476.59850036621094,586.343488827121,322.1000061035156,747.9500122070312,True,False,False,True,True,True,True,True,False,11.652744762806734,ppv,458.27542786973805,False,False,False,False,Textiles & Apparels,Other Textile Products,70.35419699175158,True,False
VIJAYA.NS,1367.800048828125,1307.2916463216145,1292.5722147623699,1237.3219982910157,1068.8163321940103,1057.4712493896484,1319.7403863838795,848.0,1427.800048828125,True,True,True,True,True,True,True,True,False,47.33189661406732,ppv,187.59518682966495,False,False,False,False,Healthcare Services,Healthcare Service Provider,88.79184861717613,True,True
SHREEPUSHK.NS,403.1499938964844,381.2958297729492,371.75416564941406,372.53199890136716,356.1186669921875,368.2338941955566,387.14527254242586,272.45001220703125,476.0,True,False,False,True,True,True,True,True,False,36.62233148904206,ppv,42.81505312727771,False,False,False,False,Chemicals & Petrochemicals,Dyes And Pigments,85.24987869966037,True,False
TVTODAY.NS,124.88999938964844,109.97833251953125,112.35249985588922,113.00599990844727,121.08093348185221,127.6889181137085,113.35721824086724,93.5,179.0807919232825,False,False,False,False,True,True,False,True,False,-23.374285682187555,ppv,1257.7164828307987,False,False,False,False,Entertainment,TV Broadcasting & Software Production,27.074235807860266,False,False
UCAL.NS,121.80000305175781,105.83916664123535,100.93194431728787,101.17339996337891,106.17519999186197,113.01169994354248,109.4426897332109,77.0,166.0,True,False,False,False,True,True,False,True,False,-20.167793665417587,ppv,739.1059914399749,True,False,False,False,Auto Components,Auto Components & Equipments,30.858806404657933,False,False
BLUEJET.NS,527.5999755859375,508.7333297729492,474.2486089070638,464.6989984130859,457.093999226888,506.3800813293457,510.2368279821586,325.0,1025.9950413860854,True,False,False,False,True,True,False,True,False,-38.274083213684385,ppv,247.24277295422596,False,False,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,10.771470160116449,False,False
CAPILLARY.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,ppv,181.84298731741748,False,False,False,False,IT - Software,Software Products,,False,False
SKMEGGPROD.NS,276.010009765625,245.9008331298828,215.95694478352866,202.81019989013672,190.80619954427084,187.9328995513916,251.16566155997907,119.4853423170238,279.0,True,True,True,True,True,True,True,True,False,121.76795553016353,ppv,122.92288569978275,False,False,True,False,Food Products,Meat Products including Poultry,96.99175157690442,True,True
RAMCOSYS.NS,709.7999877929688,580.4875030517578,488.5861112806532,469.28800109863283,490.5703330485026,505.39624923706054,598.5790015077057,342.1000061035156,732.0,True,False,True,False,True,True,True,True,False,85.86017259412763,ppv,1617.7243496576082,False,False,True,False,IT - Software,Software Products,95.00242600679282,True,False
SHIVAUM.NS,405.0,368.1374994913737,342.25972323947485,343.63200134277344,315.80266662597654,311.4687498474121,370.8752309203631,275.0,407.0,True,True,True,True,True,True,True,True,False,40.13840830449826,ppv,151.7948717948718,False,False,True,False,Commercial Services & Supplies,Trading & Distributors,86.55992236778263,True,True
LIBERTSHOE.NS,269.5899963378906,248.8650016784668,245.0236121283637,249.1194012451172,257.5234676106771,276.07210052490234,254.48496980708117,210.5,413.8999938964844,False,False,False,False,True,False,False,True,False,-33.59852306948506,ppv,1785.112651541872,False,False,False,False,Consumer Durables,Footwear,14.895681707908782,False,False
JAYSREETEA.NS,89.16000366210938,87.74416605631511,87.24666659037273,88.22480010986328,85.85939987182617,88.44989990234374,88.34440927586577,70.55000305175781,117.27084689380753,True,False,False,False,True,False,True,True,True,-14.23698311867958,ppv,406.7487422183048,False,False,False,False,Agricultural Food & other Products,Tea & Coffee,39.5924308588064,False,False
DMCC.NS,258.8500061035156,251.03749974568686,271.976389143202,274.7016000366211,250.64526733398438,264.14970031738284,253.4266514542854,191.35000610351562,347.4016480778517,False,False,False,True,False,True,False,True,False,3.486528506449238,ppv,995.8166196880373,False,False,False,False,Chemicals & Petrochemicals,Specialty Chemicals,62.63949539058709,False,False
ICRA.NS,5346.0,5206.833333333333,5275.847222222223,5320.81,5661.1466666666665,5840.2025,5247.65329375332,4965.5,7066.462563682475,False,False,False,False,True,False,True,True,False,-18.727311273442915,ppv,294.33854389999874,False,False,False,False,Capital Markets,Ratings,33.09073265405143,False,False
SUPERHOUSE.NS,159.63999938964844,154.37000020345053,153.25,153.22299987792968,151.4752007039388,154.2097956085205,155.38915354573962,128.5500030517578,201.9499969482422,True,False,False,False,True,False,True,True,False,-6.496018815610716,ppv,1111.9980656883695,False,False,False,False,Consumer Durables,Leather And Leather Products,49.684619116933526,False,False
IVP.NS,159.61000061035156,159.31499989827475,164.44833374023438,158.56780029296874,147.66600041707358,152.0380001449585,159.48218441265166,110.0,205.90023936100712,True,False,False,True,True,True,True,True,False,-9.085638118772899,ppv,399.4950770007574,False,False,False,False,Chemicals & Petrochemicals,Specialty Chemicals,46.38524987869966,False,False
JASH.NS,550.2999877929688,503.6708297729492,441.00833214653863,433.6809991455078,415.3769124348958,434.6850735473633,516.3232385401756,326.6084317510551,620.5155141681664,True,False,False,False,True,True,True,True,False,2.185478785449946,ppv,159.88758736262386,False,True,False,False,Industrial Manufacturing,Industrial Products,60.941290635613775,False,False
WEL.NS,97.27999877929688,93.9816665649414,96.46500036451552,98.3704002380371,127.66954650878907,132.2257495880127,94.59413782182679,75.01000213623047,183.75543619037575,False,False,False,False,False,False,False,True,False,-41.89366190013665,ppv,283.0614160661396,False,False,False,False,Consumer Durables,Household Appliances,8.151382823871907,False,False
PIXTRANS.NS,1796.0999755859375,1627.8250122070312,1582.2916666666667,1565.4219995117187,1470.373330891927,1464.8319989013671,1646.066848486209,1220.0999755859375,1854.0,True,True,True,True,True,True,True,True,False,16.217523544401026,ppv,3740.9373919873083,True,False,True,False,Industrial Products,Rubber,74.38136826783115,True,True
INDSWFTLAB.NS,200.89999389648438,175.3741658528646,153.94666629367404,149.65399932861328,128.0152663675944,121.79144985198974,182.10851728876685,87.1500015258789,204.89999389648438,True,True,True,True,True,True,True,True,False,88.63849192158158,ppv,147.03895626252324,False,False,True,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,95.2935468219311,True,True
TIMEX.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,ppv,,False,False,False,False,Consumer Durables,"Gems, Jewellery And Watches",,False,False
AKCAPIT.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,ppv,,False,False,True,False,Finance,Non Banking Financial Company (NBFC),,False,False
GLOBALVECT.NS,168.22999572753906,161.4983342488607,166.67333433363171,172.7920001220703,177.9526670328776,187.00165000915527,163.222031282546,129.0,280.5,False,False,False,False,False,True,False,True,False,-19.042351656926037,ppv,239.92404996295122,False,False,False,False,Transport Services,Airline,32.60553129548763,False,False
MEGASTAR.NS,351.8500061035156,327.6875,310.06944274902344,303.80499877929685,261.52713287353515,255.57149978637696,333.3471865305955,203.0,355.0,True,True,True,True,True,True,True,True,False,23.542844517004657,ppv,162.5045942496627,False,False,True,False,Food Products,Other Food Products,79.37894226103833,True,True
DYNAMIC.NS,180.85000610351562,159.5541674296061,141.4069449106852,141.9240003967285,127.02533325195313,125.05924995422363,164.67138090588156,84.69999694824219,183.89999389648438,True,True,False,True,True,True,True,True,False,17.24473653388372,ppv,210.6847253574116,False,False,True,False,Commercial Services & Supplies,Diversified Commercial Services,75.15769044153323,True,False
SIGMAADV.NS,615.0499877929688,517.720827738444,418.92361026340063,370.89100006103513,242.6263340250651,224.5708504486084,540.6819698433055,81.61000061035156,638.0999755859375,True,True,True,True,True,True,True,True,False,619.9461378858334,ppv,159.97049918851192,False,False,True,False,Aerospace & Defense,Aerospace & Defense,99.90295972828724,True,True
ZOTA.NS,1389.5,1285.5166524251301,1225.3499891493057,1248.5279907226563,1330.3406616210937,1373.1487854003906,1318.131930795021,916.5654182957245,1740.0,True,False,False,False,True,True,True,True,False,48.5298295130183,ppv,193.86274023386642,False,False,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,89.03444929645804,True,False
DTIL.NS,139.00999450683594,136.25499852498373,136.53388849894205,138.45359924316406,143.52559982299806,152.10999996185302,137.25247288438544,102.0,212.67945820814242,False,False,False,False,True,True,False,True,False,-26.47802812832144,ppv,244.60205505019746,False,False,False,False,Agricultural Food & other Products,Tea & Coffee,23.144104803493452,False,False
ONWARDTEC.NS,284.70001220703125,258.38333257039386,261.80722342597113,257.0572006225586,271.23066752115886,280.515750579834,263.81292937674755,208.25,385.0,True,False,False,False,True,True,False,True,False,-2.910100375993685,ppv,3420.5455789028542,False,False,False,False,IT - Services,IT Enabled Services,54.09995147986414,False,False
AVG.NS,183.9600067138672,176.3666648864746,164.1564123365614,165.04961669921875,163.04673878987631,178.22635681152343,177.47003432804937,116.66000366210938,310.3779985492435,True,False,False,False,True,True,False,True,False,-35.20528354130769,ppv,504.612034734228,False,False,False,False,Transport Services,Logistics Solution Provider,13.537117903930133,False,False
RUCHIRA.NS,112.36000061035156,109.86583264668782,116.57527754041884,116.83540008544922,115.21726694742839,121.62060775756837,110.62128461398736,95.16999816894531,167.91266046684,False,False,False,False,False,False,False,True,False,-14.483101016464929,ppv,338.00679173265166,False,False,False,False,"Paper, Forest & Jute Products",Paper & Paper Products,39.25278990781174,False,False
ONMOBILE.NS,57.08000183105469,52.048332850138344,52.17916668785943,52.711399993896485,52.7272666422526,56.07514999389648,53.293027176565545,40.209999084472656,75.08999633789062,True,False,False,False,True,True,True,True,False,6.274442010847636,ppv,151.84056428889733,False,False,False,False,Media,Web based media and service,65.25958272683164,False,False
CIFL.NS,25.670000076293945,24.68666648864746,25.48805554707845,26.25740001678467,29.764666684468587,31.07505660057068,25.058574583151604,20.420000076293945,44.47395472058876,False,False,False,False,False,False,False,True,False,-39.25015624772896,ppv,150.24883421903291,False,False,False,False,Finance,Non Banking Financial Company (NBFC),9.70402717127608,False,False
SYLVANPLY.NS,50.0,51.958333333333336,53.61388927035861,55.88700042724609,54.90466687520345,57.782750301361084,51.650134696683544,40.0,95.0,False,False,False,False,False,False,False,False,False,-38.80048731008456,ppv,684.931506849315,False,False,False,False,Consumer Durables,Plywood Boards/ Laminates,10.334788937409025,False,False
VINSYS.NS,464.6000061035156,405.4458363850911,366.08194647894965,352.3710015869141,348.3860002644857,361.61650016784665,420.68916585979775,215.0,475.0,True,False,False,False,True,True,True,True,False,16.92462538492585,ppv,291.92835543149573,False,False,True,False,Other Consumer Services,Education,74.91508976225133,True,False
OMFREIGHT.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,ppv,165.02128829135748,False,False,False,False,Transport Services,Logistics Solution Provider,,False,False
MIRZAINT.NS,35.4900016784668,31.733333587646484,31.145555549197727,31.745000038146973,34.208733278910316,35.09834994316101,32.64040539532035,24.950000762939453,44.0,True,False,False,False,True,True,True,True,False,13.786473455535319,ppv,1414.6718529870352,False,False,False,False,Consumer Durables,Leather And Leather Products,72.39204269771955,True,False
ADVENTHTL.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,ppv,129.27667876467382,False,False,False,False,Leisure Services,Hotels & Resorts,,False,False
TVSELECT.NS,501.5,469.5416666666667,477.2347225613064,473.80800048828127,442.9266660563151,473.6284996032715,478.29307748696993,336.20001220703125,739.3499755859375,True,False,True,True,True,True,False,True,False,21.164534282506953,ppv,572.4130721673049,False,False,False,False,IT - Hardware,Computers Hardware & Equipments,77.68073750606501,True,False
VIMTALABS.NS,598.0,556.6416269938151,502.84271748860675,493.76158935546874,505.9080255126953,558.0146064758301,565.3156163314483,374.6670638451446,899.330541227059,True,False,False,False,True,True,False,True,False,30.013490169268042,ppv,155.487761398098,False,False,False,False,Healthcare Services,"Healthcare Research, Analytics & Technology",82.82387190684133,True,False
DIGISPICE.NS,19.68000030517578,19.97666660944621,19.986111164093018,20.048200035095213,20.653733348846437,22.16950002193451,19.776474059369757,14.819999694824219,35.5,False,False,False,False,False,True,False,False,False,-15.500216695761448,ppv,663.3871725010828,False,False,False,False,IT - Services,IT Enabled Services,37.74866569626395,False,False
BLACKROSE.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,ppv,,False,False,True,False,Chemicals & Petrochemicals,Specialty Chemicals,,False,False
DPWIRES.NS,213.02999877929688,185.20416386922201,181.00527699788412,182.03539916992187,178.2678663635254,195.08119983673095,192.88160619415368,125.0199966430664,306.95001220703125,True,False,False,False,True,True,False,True,False,-2.770427729404501,ppv,382.096952506449,False,True,False,False,Industrial Products,Iron & Steel Products,54.43959243085881,False,False
MANBA.NS,132.39999389648438,127.34083302815755,116.79638926188152,114.96260055541993,123.50550765991211,126.8086975479126,128.52223612229844,98.0,158.3204952809058,True,False,False,False,True,True,True,True,False,-4.649092008986777,ppv,308.81277129802424,False,False,False,False,Finance,Non Banking Financial Company (NBFC),52.11062590975255,False,False
DSFCL.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,ppv,215.02629588185624,False,True,False,False,Chemicals & Petrochemicals,Specialty Chemicals,,False,False
5PAISA.NS,353.6000061035156,325.7958348592122,321.62361314561633,324.5390008544922,324.8011338297526,327.1981004333496,334.27958473128876,245.5,432.5,True,False,False,False,True,True,True,True,False,-9.333331768329323,ppv,138.08041047333685,False,False,False,False,Capital Markets,Stockbroking & Allied,46.142649199417754,False,False
FEDDERSHOL.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,ppv,,False,False,True,False,Finance,Non Banking Financial Company (NBFC),,False,False
SHIVATEX.NS,146.38999938964844,149.43999989827475,159.1044438680013,159.90899932861328,164.06206619262696,168.69144969940186,148.8150044159638,126.05999755859375,217.9199981689453,False,False,False,False,False,False,False,False,False,-27.30592565876013,ppv,243.1834929992631,False,True,False,False,Textiles & Apparels,Other Textile Products,21.93110140708394,False,False
MADHUSUDAN.NS,213.3000030517578,166.86666615804037,162.26666726006403,159.21800079345704,141.95499989827474,140.91699996948242,180.2589819861757,108.5999984741211,213.3000030517578,True,True,False,True,True,True,True,True,False,43.20242190127486,ppv,796.906523201076,True,False,True,False,Food Products,Other Food Products,87.57884522076662,True,False
MODTHREAD.NS,45.97999954223633,44.27750047047933,45.13194433848063,45.652200088500976,44.89740005493164,45.79589998245239,44.5553981984906,35.61000061035156,62.0,True,False,False,False,True,False,False,True,False,3.48863206485277,ppv,276.18214574793075,False,False,False,False,Textiles & Apparels,Other Textile Products,62.68801552644347,False,False
ABINFRA.NS,11.729999542236328,10.420833269755045,11.78333338101705,12.866399993896485,16.57306666056315,17.31118869781494,10.716489813282585,8.819999694824219,23.559999465942383,False,False,False,False,False,True,False,True,False,-21.25992357476657,ppv,1082.0181731411274,False,False,False,False,Construction,Civil Construction,29.742843279961185,False,False
DENTALKART.NS,373.3500061035156,377.5833333333333,404.3791673448351,403.87200134277344,479.5096673583984,510.64500076293945,380.09869509629203,322.5,690.0,False,False,False,False,False,False,False,False,False,-38.79508096663679,ppv,158.82084095063988,False,True,False,False,Healthcare Equipment & Supplies,Medical Equipment & Supplies,10.383309073265405,False,False
DENTA.NS,324.75,283.5500017801921,269.2527796427409,275.23500061035156,286.53080067952476,320.6978505706787,298.6578275885869,222.0,479.6000061035156,True,False,False,False,True,True,False,True,False,14.769420024117807,ppv,162.10488907963807,False,False,False,False,Other Utilities,Water Supply & Management,73.21688500727802,True,False
SUYOG.NS,804.75,767.6833343505859,771.1569502088759,771.9760034179687,682.1476688639323,705.8177520751954,789.0291313030264,528.0,927.1363620332643,True,False,False,True,True,True,True,True,False,-11.315496514271517,ppv,142.179218178172,False,False,False,False,Telecom - Services,Telecom - Infrastructure,43.23144104803494,False,False
INVPRECQ.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,ppv,,False,False,True,False,Industrial Products,Castings & Forgings,,False,False
BAJAJINDEF.NS,259.75,244.87916819254556,261.8930558098687,273.2994009399414,287.0003334554036,310.6025003051758,249.50211901243193,207.25,577.475353669467,False,False,False,False,False,False,False,True,False,-35.37412636500189,ppv,658.4240529255877,False,False,False,False,Industrial Manufacturing,Industrial Products,13.24599708879185,False,False
ROCKINGDCE.NS,187.89999389648438,186.9624989827474,197.60416581895618,199.11499938964843,199.49699930826822,202.3697954559326,184.89487596037702,123.9000015258789,283.8500061035156,False,False,False,False,False,True,False,True,False,0.21333007812500693,ppv,314.96062992125985,True,False,False,False,Commercial Services & Supplies,Trading & Distributors,58.27268316351286,False,False
GANDHITUBE.NS,859.5499877929688,851.3916625976562,862.4597218831381,862.2950012207032,811.8216674804687,835.6312512207031,853.5138689099166,649.5,1031.800048828125,True,False,False,True,False,True,True,True,False,26.030169668476578,ppv,82.14784552647643,False,False,False,False,Industrial Products,Iron & Steel Products,80.25230470645319,True,False
SRTL.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,ppv,278.86031440260376,False,False,False,False,Textiles & Apparels,Other Textile Products,,False,False
EMPOWER.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,ppv,,False,False,False,False,IT - Software,Computers - Software & Consulting,,False,False
GOLDTECH.NS,51.880001068115234,43.53000005086263,43.01361136966281,42.176200256347656,44.40500003814697,48.73400004386902,44.74637356587921,29.68000030517578,80.44000244140625,True,False,False,False,True,True,False,True,False,-19.11443473370511,ppv,994.5454856963073,True,False,False,False,IT - Software,Software Products,32.45997088791849,False,False
TATAINVEST.NS,678.8499755859375,673.1291758219401,673.1673753526476,684.9974072265625,669.5831168619792,707.0065155029297,676.7721813634979,536.0852264589291,1178.621408861613,False,False,False,False,False,False,False,True,False,2.4704980879622918,ppv,118.60278789574785,False,False,False,False,Finance,Investment Company,61.3779718583212,False,False
ABMKNO.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,ppv,,False,True,False,False,IT - Software,Software Products,,False,False
OILCOUNTUB.NS,59.130001068115234,56.70250002543131,57.50861104329427,57.96959983825683,54.47659996032715,59.03949989318848,57.10617977753098,35.650001525878906,99.66999816894531,True,False,False,False,True,True,False,True,False,-23.54537901736866,ppv,107.7223934620732,False,False,False,False,Oil,Oil Equipment & Services,26.88015526443474,False,False
VLSFINANCE.NS,262.2699890136719,239.8716672261556,235.1483328077528,235.96379913330077,257.6674666341146,247.82972160339355,244.27320429767,198.80999755859375,339.0,True,True,False,False,True,True,True,True,False,10.609324333724967,ppv,781.4456582754005,False,False,False,False,Finance,Investment Company,69.28675400291121,False,False
HOACFOODS.NS,680.0,632.8374989827474,576.0180570814344,536.1240014648438,412.12200032552084,372.1105004882813,647.5851264264084,190.1999969482422,700.8499755859375,True,True,True,True,True,True,True,True,False,223.80952380952382,ppv,237.7521613832853,False,False,True,False,Food Products,Other Food Products,99.0295972828724,True,True
TAMBOLIIN.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,ppv,,False,False,True,False,Finance,Holding Company,,False,False
DCM.NS,98.33999633789062,95.88583374023438,90.07416682773166,86.79160018920898,83.79246660868327,87.0099001121521,96.69350668669514,55.0,136.0,True,False,False,False,True,True,False,True,False,-3.1800761707575176,ppv,128.5717467025244,False,False,False,False,IT - Services,IT Enabled Services,53.85735080058224,False,False
SOMICONVEY.NS,115.33000183105469,99.77000045776367,103.66805606418185,105.89120025634766,111.11493311564128,119.75449962615967,101.5679256476594,85.5,172.77999877929688,False,False,False,False,True,True,False,True,False,-25.260836202617266,ppv,3036.955178605114,True,False,False,False,Industrial Manufacturing,Industrial Products,24.842309558466763,False,False
SAHLIBHFI.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,ppv,222.95960341736105,False,False,False,False,Finance,Non Banking Financial Company (NBFC),,False,False
VIPULLTD.NS,12.979999542236328,10.503333330154419,9.572777774598864,9.743600006103515,10.439999993642171,10.143749990463256,11.094116064380037,7.380000114440918,13.6899995803833,True,True,False,False,True,True,True,True,False,14.867250647295883,ppv,610.3109764264933,True,False,False,False,Realty,"Residential, Commercial Projects",73.41096555070354,True,False
BTTL.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,ppv,,False,False,True,False,Textiles & Apparels,Trading - Textile Products,,False,False
AARTECH.NS,52.290000915527344,47.24250062306722,44.066666815016006,45.7268000793457,46.431933415730796,48.63288541793823,48.86630831480642,33.5099983215332,76.06669062521951,True,False,False,False,True,True,False,True,False,-20.92767588740917,ppv,143.36536059992713,False,False,False,False,Electrical Equipment,Heavy Electrical Equipment,30.17952450266861,False,False
GNRL.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,ppv,,False,False,False,False,Oil,Oil Exploration & Production,,False,False
INDBANK.NS,33.7400016784668,33.6675001780192,33.606110996670196,33.880400009155274,34.52833335876465,35.16279996871948,33.62744242223168,28.25,47.150001525878906,False,False,False,False,False,False,False,True,False,0.35693857940080065,ppv,156.07241392085362,False,False,False,False,Capital Markets,Stockbroking & Allied,58.418243571081995,False,False
HEMIPROP.NS,139.5500030517578,139.18250020345053,143.113889058431,139.80620010375978,135.76979995727538,140.44400005340577,139.0928770083434,111.19999694824219,190.69000244140625,False,False,False,False,False,False,False,True,False,4.10294656828647,ppv,154.12024944790988,False,False,False,False,Commercial Services & Supplies,Diversified Commercial Services,63.22173702086366,False,False
