symbol,total_market_cap_cr,price_band,last_updated
SAURASHCEM.NS,643.69,20,2026-08-06
SAYAJIHOTL.NS,525.54,10,2026-08-06
SBILIFE.NS,181259.17,No Band,2026-08-06
SCANSTL.NS,,5,2026-08-06
SEAMECLTD.NS,3497.21,20,2026-08-06
SECURKLOUD.NS,59.74,20,2026-08-06
SEDEMAC.NS,12257.36,20,2026-08-06
SEJALLTD.NS,858.98,5,2026-08-06
SELMC.NS,94.36,20,2026-08-06
SEMAC.NS,96.95,5,2026-08-06
SEPC.NS,1169.25,20,2026-08-06
STYL.NS,6298.29,10,2026-08-06
SESHAPAPER.NS,1391.41,20,2026-08-06
SETUINFRA.NS,5.67,5,2026-08-06
SEYAIND.NS,37.3,2,2026-08-06
SGFIN.NS,4386.3,20,2026-08-06
SGMART.NS,8327.15,20,2026-08-06
SAPPL.NS,,20,2026-08-06
SHBAJRG.NS,,20,2026-08-06
SHREERAMA.NS,541.88,20,2026-08-06
RENUKA.NS,4686.93,20,2026-08-06
SHADOWFAX.NS,12707.29,20,2026-08-06
SHAHALLOYS.NS,131.42,20,2026-08-06
SHAH.NS,429.7,20,2026-08-06
SHAKTIPUMP.NS,6632.64,20,2026-08-06
SHALBY.NS,1757.23,20,2026-08-06
SAHLIBHFI.NS,238.12,20,2026-08-06
SRD.NS,241.54,20,2026-08-06
BUILDPRO.NS,2939.02,20,2026-08-06
SHANTHALA.NS,44.94,20,2026-08-06
SHANTIGEAR.NS,3171.68,20,2026-08-06
SEIL.NS,,20,2026-08-06
SHANTIGOLD.NS,1490.87,20,2026-08-06
SHINDL.NS,,20,2026-08-06
SHARDACROP.NS,7877.6,20,2026-08-06
SHARDAMOTR.NS,4813.93,20,2026-08-06
SHARDUL.NS,519.62,5,2026-08-06
SCML.NS,148.89,20,2026-08-06
SHEKHAWATI.NS,41.71,20,2026-08-06
SHIGAN.NS,229.7,20,2026-08-06
SHILCTECH.NS,4763.7,20,2026-08-06
SCILAL.NS,1956.36,20,2026-08-06
SHIVAMILLS.NS,52.97,5,2026-08-06
SHIVATEX.NS,205.25,20,2026-08-06
SPCL.NS,789.43,20,2026-08-06
SHIVAMAUTO.NS,217.88,2,2026-08-06
SHREEKARNI.NS,551.62,20,2026-08-06
SRTL.NS,163.9,20,2026-08-06
RAMANEWS.NS,420.34,20,2026-08-06
TIRUPATI.NS,757.73,5,2026-08-06
BALAJEE.NS,228.32,20,2026-08-06
SHREEJISPG.NS,10200.31,10,2026-08-06
OSWALSEEDS.NS,91.93,20,2026-08-06
SHRENIK.NS,21.42,5,2026-08-06
SHREYANIND.NS,186.48,20,2026-08-06
SHRIKRISH.NS,,20,2026-08-06
SHRITECH.NS,174.28,20,2026-08-06
SHRINGARMS.NS,2122.76,20,2026-08-06
SHRIRAMFIN.NS,249130.19,No Band,2026-08-06
SHRIRAMPPS.NS,1458.75,20,2026-08-06
SHUBHLAXMI.NS,35.63,5,2026-08-06
SHYAMCENT.NS,110.54,5,2026-08-06
SHYAMTEL.NS,17.48,5,2026-08-06
SICAGEN.NS,202.57,20,2026-08-06
ENRIN.NS,120133.69,20,2026-08-06
SIGMA.NS,393.22,10,2026-08-06
SIGNATURE.NS,10988.99,20,2026-08-06
SIGIND.NS,130.55,10,2026-08-06
SIKA.NS,,20,2026-08-06
SILINV.NS,445.77,20,2026-08-06
SILGO.NS,195.41,20,2026-08-06
SILKFLEX.NS,85.37,5,2026-08-06
SILLYMONKS.NS,16.52,20,2026-08-06
SIMBHALS.NS,29.62,5,2026-08-06
SIMPLEXINF.NS,1915.29,20,2026-08-06
SINCLAIR.NS,380.81,20,2026-08-06
SINDHUTRAD.NS,3862.53,20,2026-08-06
SINGERIND.NS,,20,2026-08-06
SIRCA.NS,2240.31,20,2026-08-06
SITINET.NS,36.96,2,2026-08-06
SJVN.NS,26981.98,20,2026-08-06
SKFINDIA.NS,7417.67,20,2026-08-06
SKFINDUS.NS,13528.7,20,2026-08-06
SKIL.NS,19.92,—,2026-07-22
SKIPPER.NS,5986.74,20,2026-08-06
SKP.NS,365.12,20,2026-08-06
SLONE.NS,84.3,5,2026-08-06
SMSPHARMA.NS,3620.12,20,2026-08-06
SNOWMAN.NS,613.17,20,2026-08-06
SOFTTECH.NS,573.27,5,2026-08-06
SOLARA.NS,2586.71,20,2026-08-06
SOLARWORLD.NS,1694.88,20,2026-08-06
SOLEX.NS,1029.05,20,2026-08-06
SDBL.NS,1545.54,20,2026-08-06
SOMANYCERA.NS,2065.4,20,2026-08-06
SOMICONVEY.NS,120.12,20,2026-08-06
SONAMAC.NS,266.01,5,2026-08-06
SONAL.NS,,5,2026-08-06
SONAMLTD.NS,214.41,20,2026-08-06
SONUINFRA.NS,78.65,5,2026-08-06
SOTAC.NS,170.23,5,2026-08-06
SPCENET.NS,204.38,10,2026-08-06
SPARC.NS,6943.46,10,2026-08-06
SPENCERS.NS,310.36,20,2026-08-06
SRHHYPOLTD.NS,831.81,20,2026-08-06
HAVISHA.NS,18.27,20,2026-08-06
LOTUSDEV.NS,7951.53,5,2026-08-06
STARCEMENT.NS,8314.4,20,2026-08-06
STARTECK.NS,262.18,20,2026-08-06
STEELCITY.NS,113.77,20,2026-08-06
STEELXIND.NS,1498.73,20,2026-08-06
SWSOLAR.NS,4788.53,20,2026-08-06
SGL.NS,27.19,10,2026-08-06
STLNETWORK.NS,1200.18,5,2026-08-06
STAR.NS,9592.41,20,2026-08-06
STUDDS.NS,1750.64,20,2026-08-06
SUDARCOLOR.NS,832.91,20,2026-08-06
SUDEEPPHRM.NS,9598.37,10,2026-08-06
SUKHJITS.NS,512.21,20,2026-08-06
SULA.NS,1254.46,20,2026-08-06
SUMMITSEC.NS,1602.72,20,2026-08-06
SUNTV.NS,19341.67,20,2026-08-06
SUNDARMFIN.NS,48716.17,20,2026-08-06
SUNDARAM.NS,59.71,20,2026-08-06
SUNDROP.NS,2457.27,20,2026-08-06
SUNFLAG.NS,6312.19,10,2026-08-06
SUNTECK.NS,4268.7,20,2026-08-06
SUPREME.NS,173.56,20,2026-08-06
SUPREMEINF.NS,875.38,20,2026-08-06
SUPREMEPWR.NS,764.73,20,2026-08-06
SUPRIYA.NS,6762.16,20,2026-08-06
SURAJLTD.NS,415.34,20,2026-08-06
SURAJEST.NS,931.73,20,2026-08-06
SURAKSHA.NS,1352.02,20,2026-08-06
SURANASOL.NS,129.36,20,2026-08-06
SURANAT&P.NS,244.91,20,2026-08-06
SURANI.NS,508.19,20,2026-08-06
SBGLP.NS,442.56,20,2026-08-06
SURYAROSNI.NS,5125.33,20,2026-08-06
SURYALAXMI.NS,104.91,20,2026-08-06
SURYALA.NS,,20,2026-08-06
SUVIDHAA.NS,54.05,20,2026-08-06
SUZLON.NS,72856.72,No Band,2026-08-06
SWANCORP.NS,9692.09,20,2026-08-06
SWARAJENG.NS,4358.28,20,2026-08-06
SWASTIK.NS,157.16,2,2026-08-06
SWELECTES.NS,943.28,20,2026-08-06
SYLVANPLY.NS,234.14,5,2026-08-06
SYMPHONY.NS,4767.17,20,2026-08-06
SYNCOMF.NS,1239.86,20,2026-08-06
SYNGENE.NS,16328.07,20,2026-08-06
SYSTANGO.NS,371.71,20,2026-08-06
SYSTMTXC.NS,828.14,5,2026-08-06
TNPL.NS,990.47,20,2026-08-06
TNTELE.NS,41.3,20,2026-08-06
TARIL.NS,9219.59,20,2026-08-06
TTL.NS,166.35,20,2026-08-06
TAALTECH.NS,,20,2026-08-06
TAKE.NS,301.81,5,2026-08-06
TAMBOLIIN.NS,,5,2026-08-06
TAPIFRUIT.NS,57.69,5,2026-08-06
TARACHAND.NS,437.32,20,2026-08-06
TARAPUR.NS,34.24,10,2026-08-06
TARC.NS,3621.13,20,2026-08-06
TARMAT.NS,126.12,20,2026-08-06
TATACAP.NS,146466.83,10,2026-08-06
TATACHEM.NS,17620.22,20,2026-08-06
TATACOMM.NS,50202.85,20,2026-08-06
TATACONSUM.NS,108357.0,No Band,2026-08-06
TATAELXSI.NS,21222.97,No Band,2026-08-06
TATAINVEST.NS,32507.48,20,2026-08-06
TMCV.NS,149306.52,20,2026-08-06
TMPV.NS,120678.25,No Band,2026-08-06
TATAPOWER.NS,120959.57,No Band,2026-08-06
TATASTEEL.NS,232637.37,No Band,2026-08-06
TATATECH.NS,28929.16,20,2026-08-06
TTML.NS,7937.01,20,2026-08-06
TBI.NS,571.72,20,2026-08-06
TCC.NS,,20,2026-08-06
TCIFINANCE.NS,19.86,5,2026-08-06
TDPOWERSYS.NS,18133.43,20,2026-08-06
TEAMGTY.NS,199.49,20,2026-08-06
TEAMLEASE.NS,2243.7,20,2026-08-06
TPHQ.NS,44.95,20,2026-08-06
TECHNOE.NS,11748.58,20,2026-08-06
TIIL.NS,5735.76,20,2026-08-06
TECHNVISN.NS,,10,2026-08-06
TECILCHEM.NS,18.32,20,2026-08-06
TEGA.NS,11775.52,20,2026-08-06
TEJASNET.NS,9252.38,20,2026-08-06
TEMBO.NS,813.73,20,2026-08-06
TENNIND.NS,,20,2026-08-06
TERASOFT.NS,485.09,20,2026-08-06
TEXMOPIPES.NS,125.42,20,2026-08-06
THACKER.NS,,5,2026-08-06
THAKDEV.NS,,10,2026-08-06
BBTC.NS,10442.06,20,2026-08-06
BYKE.NS,171.16,5,2026-08-06
HITECHGEAR.NS,1117.81,5,2026-08-06
THEINVEST.NS,503.46,20,2026-08-06
PKTEA.NS,230.15,20,2026-08-06
THEMISMED.NS,1005.28,20,2026-08-06
TIRUMALCHM.NS,1998.64,20,2026-08-06
THOMASCOOK.NS,4818.33,20,2026-08-06
THOMASCOTT.NS,427.2,20,2026-08-06
TIGERLOGS.NS,330.92,5,2026-08-06
TIMESCAN.NS,44.2,5,2026-08-06
TIMEX.NS,5613.83,20,2026-08-06
TIMKEN.NS,23115.47,20,2026-08-06
TIPSFILMS.NS,135.13,10,2026-08-06
TIPSMUSIC.NS,7961.99,20,2026-08-06
TITAGARH.NS,11039.21,20,2026-08-06
TOKYOPLAST.NS,76.84,5,2026-08-06
TOLINS.NS,412.16,20,2026-08-06
TOTAL.NS,80.34,20,2026-08-06
TOUCHWOOD.NS,74.98,20,2026-08-06
TRACXN.NS,321.29,20,2026-08-06
TREL.NS,606.38,20,2026-08-06
TRANSPEK.NS,572.19,20,2026-08-06
TRANSRAILL.NS,6469.8,20,2026-08-06
TRANSTEEL.NS,149.66,20,2026-08-06
TFL.NS,58.59,20,2026-08-06
TRANSWIND.NS,14.55,5,2026-08-06
TRANSWORLD.NS,357.34,5,2026-08-06
TREEHOUSE.NS,26.4,20,2026-08-06
TREJHARA.NS,339.3,20,2026-08-06
TRENT.NS,153960.16,No Band,2026-08-06
TRF.NS,256.51,20,2026-08-06
TECHLABS.NS,1225.23,5,2026-08-06
TRIGYN.NS,164.03,20,2026-08-06
TRIVENI.NS,6071.0,20,2026-08-06
TRITURBINE.NS,19506.04,20,2026-08-06
TRUALT.NS,3692.51,20,2026-08-06
TRU.NS,58.96,10,2026-08-06
TRUST.NS,417.77,20,2026-08-06
TIINDIA.NS,56206.43,No Band,2026-08-06
TUNWAL.NS,336.23,20,2026-08-06
TURTLEMINT.NS,,20,2026-08-06
TVVISION.NS,18.48,5,2026-08-06
TVSSRICHAK.NS,3029.82,20,2026-08-06
TICL.NS,150.35,5,2026-08-06
USK.NS,122.56,20,2026-08-06
UFO.NS,260.51,20,2026-08-06
UGARSUGAR.NS,442.24,20,2026-08-06
UGROCAP.NS,1450.22,20,2026-08-06
UEL.NS,1619.72,5,2026-08-06
UWCSL.NS,46.29,5,2026-08-06
ULTRAMAR.NS,1112.52,20,2026-08-06
UMA.NS,67.61,20,2026-08-06
UMAEXPORTS.NS,66.71,5,2026-08-06
UNIECOM.NS,955.9,20,2026-08-06
UNIENTER.NS,692.12,20,2026-08-06
UNITECH.NS,1172.1,10,2026-08-06
UNIDT.NS,456.7,5,2026-08-06
UNITEDTEA.NS,236.61,20,2026-08-06
UNITEDPOLY.NS,662.38,5,2026-08-06
UPL.NS,51397.25,No Band,2026-08-06
USASEEDS.NS,281.43,5,2026-08-06
URAVIDEF.NS,129.86,5,2026-08-06
URBANCO.NS,19137.02,20,2026-08-06
URBAN.NS,319.77,20,2026-08-06
URJA.NS,508.73,20,2026-08-06
UTIAMC.NS,11690.86,20,2026-08-06
UTTAMSUGAR.NS,888.66,20,2026-08-06
VIPIND.NS,4161.46,20,2026-08-06
VR.NS,159.84,5,2026-08-06
VGUARD.NS,12883.92,20,2026-08-06
VMARCIND.NS,2647.69,20,2026-08-06
V2RETAIL.NS,8071.62,20,2026-08-06
VAKRANGEE.NS,629.33,20,2026-08-06
VALIANTLAB.NS,341.03,5,2026-08-06
VALIANTORG.NS,745.58,5,2026-08-06
DBREALTY.NS,6182.89,5,2026-08-06
VARDHACRLC.NS,346.93,5,2026-08-06
VARDMNPOLY.NS,291.26,20,2026-08-06
VTL.NS,18137.11,20,2026-08-06
VBL.NS,155001.45,No Band,2026-08-06
VGL.NS,319.12,20,2026-08-06
VASA.NS,3.87,5,2026-08-06
VASCONEQ.NS,753.71,5,2026-08-06
VASWANI.NS,173.87,20,2026-08-06
VCL.NS,18.74,5,2026-08-06
MANYAVAR.NS,9907.4,20,2026-08-06
VEDL.NS,102422.94,No Band,2026-08-06
VAML.NS,168347.2,20,2026-08-06
VISL.NS,12278.62,5,2026-08-06
VOGL.NS,12993.03,20,2026-08-06
VEDPOWER.NS,13812.9,20,2026-08-06
VEEDOL.NS,2362.29,20,2026-08-06
VEEKAYEM.NS,122.77,5,2026-08-06
VELJAN.NS,,5,2026-08-06
VENTIVE.NS,14368.65,10,2026-08-06
VERANDA.NS,2244.3,20,2026-08-06
VERITAAS.NS,38.68,5,2026-08-06
VERTEXPLUS.NS,92.41,5,2026-08-06
VERTOZ.NS,300.69,5,2026-08-06
VESUVIUS.NS,9376.79,20,2026-08-06
VETO.NS,234.14,5,2026-08-06
VIAZ.NS,69.22,5,2026-08-06
VSTL.NS,210.67,20,2026-08-06
VHLTD.NS,893.57,5,2026-08-06
VIDYAWIRES.NS,1921.46,5,2026-08-06
VIJAYA.NS,13511.37,20,2026-08-06
VIKASECO.NS,154.11,20,2026-08-06
VIKASLIFE.NS,241.5,20,2026-08-06
VIKRAMSOLR.NS,6716.96,20,2026-08-06
VIKRAN.NS,1813.63,20,2026-08-06
VILAS.NS,1201.23,20,2026-08-06
VILINBIO.NS,25.11,5,2026-08-06
VINATIORGA.NS,13632.56,20,2026-08-06
VINDHYATEL.NS,2242.3,20,2026-08-06
VINNY.NS,49.78,20,2026-08-06
VINYLINDIA.NS,447.79,20,2026-08-06
VIPCLOTHNG.NS,195.85,5,2026-08-06
VIRINCHI.NS,177.18,20,2026-08-06
VISACHROME.NS,553.42,5,2026-08-06
VIVIDHA.NS,15.22,20,2026-08-06
VISAMAN.NS,54.14,5,2026-08-06
VMM.NS,52473.62,No Band,2026-08-06
VPRPL.NS,337.01,5,2026-08-06
VISHNUINFR.NS,540.06,20,2026-08-06
VISHWARAJ.NS,114.8,20,2026-08-06
VISHWAS.NS,86.75,5,2026-08-06
VITAL.NS,114.49,2,2026-08-06
VIVIANA.NS,736.26,5,2026-08-06
VIVIMEDLAB.NS,42.37,5,2026-08-06
VIVO.NS,16.32,5,2026-08-06
VIYASH.NS,11206.19,20,2026-08-06
VLEGOV.NS,118.32,2,2026-08-06
VMSTMT.NS,218.97,5,2026-08-06
IDEA.NS,146696.47,No Band,2026-08-06
VOLTAMP.NS,9509.08,20,2026-08-06
VSTIND.NS,3936.8,20,2026-08-06
VSTTILLERS.NS,3843.47,20,2026-08-06
WSI.NS,462.43,20,2026-08-06
WAAREEENER.NS,77585.32,No Band,2026-08-06
WAKEFIT.NS,4600.87,20,2026-08-06
WALCHANNAG.NS,1673.99,20,2026-08-06
WEWIN.NS,46.28,5,2026-08-06
WEBELSOLAR.NS,4377.67,5,2026-08-06
WEIZMANIND.NS,121.01,20,2026-08-06
WELSPLSOL.NS,,20,2026-08-06
WCIL.NS,921.06,20,2026-08-06
WEWORK.NS,9911.28,20,2026-08-06
WHEELS.NS,3468.27,20,2026-08-06
WHIRLPOOL.NS,9612.95,20,2026-08-06
WILLAMAGOR.NS,27.95,20,2026-08-06
WINDMACHIN.NS,3083.09,20,2026-08-06
WINNY.NS,62.93,5,2026-08-06
WINSOL.NS,437.01,20,2026-08-06
WINSOME.NS,16.57,—,2026-07-22
WIPRO.NS,172560.12,No Band,2026-08-06
WOCKPHARMA.NS,30247.92,20,2026-08-06
WOMANCART.NS,174.08,20,2026-08-06
WONDERLA.NS,2991.65,20,2026-08-06
WPIL.NS,,20,2026-08-06
XCHANGING.NS,713.99,20,2026-08-06
XELPMOC.NS,118.57,20,2026-08-06
XTGLOBAL.NS,380.11,20,2026-08-06
YASHOPTICS.NS,243.69,20,2026-08-06
YCCL.NS,48.26,20,2026-08-06
YESBANK.NS,72944.14,No Band,2026-08-06
YUDIZ.NS,62.9,5,2026-08-06
ZFSTEERING.NS,600.2,20,2026-08-06
ZTECH.NS,391.0,20,2026-08-06
ZAGGLE.NS,2739.47,20,2026-08-06
ZEAL.NS,252.22,20,2026-08-06
ZEEMEDIA.NS,517.13,20,2026-08-06
ZENITHEXPO.NS,107.28,10,2026-08-06
ZFCVINDIA.NS,26940.04,20,2026-08-06
ZODIACLOTH.NS,210.08,20,2026-08-06
ZODIAC.NS,,10,2026-08-06
ZOTA.NS,3874.69,20,2026-08-06
ANANTAM.NS,,20,2026-08-06
ANDREWYU.NS,1556.4,—,2026-07-22
BAGMANE.NS,,20,2026-08-06
CAPINVIT.NS,,20,2026-08-06
CITIUSINVT.NS,,20,2026-08-06
KRT.NS,,20,2026-08-06
RIIT.NS,,20,2026-08-06
ROADSTAR.NS,,20,2026-08-06
SPICEJET.NS,,—,2026-07-22
ABMINTLLTD.NS,39.58,20,2026-08-06
AAVAS.NS,10988.8,20,2026-08-06
AFSL.NS,1022.18,20,2026-08-06
ACC.NS,25048.94,20,2026-08-06
ADANIPORTS.NS,409759.13,No Band,2026-08-06
AFFLE.NS,20547.6,20,2026-08-06
ABDL.NS,16853.93,10,2026-08-06
AMBUJACEM.NS,105244.43,No Band,2026-08-06
APOLLO.NS,14696.76,20,2026-08-06
ADL.NS,38.6,20,2026-08-06
ARIHANTSUP.NS,1114.55,20,2026-08-06
ARVIND.NS,13459.56,20,2026-08-06
ARVSMART.NS,2710.97,20,2026-08-06
ASAHIINDIA.NS,22241.12,20,2026-08-06
ASIANHOTNR.NS,1240.63,20,2026-08-06
ATULAUTO.NS,1314.58,20,2026-08-06
AWL.NS,24239.91,20,2026-08-06
BAJAJHCARE.NS,1069.46,20,2026-08-06
BATAINDIA.NS,8691.67,20,2026-08-06
BHARATGEAR.NS,182.73,5,2026-08-06
BIRLACORPN.NS,7500.71,20,2026-08-06
BLACKBUCK.NS,9912.89,20,2026-08-06
BOROSCI.NS,1356.18,20,2026-08-06
BROOKS.NS,194.36,5,2026-08-06
CALSOFT.NS,131.57,5,2026-08-06
CTE.NS,60.35,5,2026-08-06
CARYSIL.NS,3175.62,20,2026-08-06
CIEINDIA.NS,15895.28,20,2026-08-06
CIPLA.NS,112532.85,No Band,2026-08-06
COFORGE.NS,63743.05,No Band,2026-08-06
COHANCE.NS,16163.58,20,2026-08-06
CONTROLPR.NS,917.59,20,2026-08-06
CYBERTECH.NS,433.28,5,2026-08-06
DEEPAKNTR.NS,22556.68,20,2026-08-06
DICIND.NS,467.35,20,2026-08-06
DOMS.NS,13534.11,20,2026-08-06
DYNPRO.NS,290.92,20,2026-08-06
EDELWEISS.NS,10988.29,20,2026-08-06
ELECTHERM.NS,1270.97,10,2026-08-06
EMBDL.NS,8538.98,10,2026-08-06
EMUDHRA.NS,3755.13,20,2026-08-06
EPACK.NS,2222.88,20,2026-08-06
ERIS.NS,19340.01,20,2026-08-06
EXCELINDUS.NS,1149.4,20,2026-08-06
FAZE3Q.NS,1322.77,10,2026-08-06
FDC.NS,6532.75,20,2026-08-06
FINEORG.NS,14549.69,20,2026-08-06
FOODSIN.NS,406.19,20,2026-08-06
FOSECOIND.NS,3811.56,20,2026-08-06
GAYAPROJ.NS,955.53,5,2026-08-06
GENESYS.NS,1249.32,20,2026-08-06
GRASIM.NS,211140.08,No Band,2026-08-06
HINDPETRO.NS,81953.08,No Band,2026-08-06
HDBFS.NS,57345.63,20,2026-08-06
HIMATSEIDE.NS,1023.67,20,2026-08-06
HISARMETAL.NS,80.31,20,2026-08-06
HRHNEXT.NS,61.47,5,2026-08-06
IOB.NS,65125.79,20,2026-08-06
IOC.NS,197584.36,No Band,2026-08-06
IIFLCAPS.NS,10690.83,20,2026-08-06
IMPAL.NS,1336.73,20,2026-08-06
IEX.NS,10849.33,No Band,2026-08-06
INDOAMIN.NS,945.74,5,2026-08-06
INOXGREEN.NS,7514.73,5,2026-08-06
INTELLECT.NS,10222.22,20,2026-08-06
INTERARCH.NS,3036.71,20,2026-08-06
JBMA.NS,15587.34,20,2026-08-06
JSWDULUX.NS,13290.48,20,2026-08-06
JSWSTEEL.NS,304322.32,No Band,2026-08-06
JUBLPHARMA.NS,15376.23,20,2026-08-06
JYOTHYLAB.NS,7290.31,20,2026-08-06
KCP.NS,2103.86,20,2026-08-06
KPIL.NS,22164.57,20,2026-08-06
KEYFINSERV.NS,142.68,20,2026-08-06
RUSTOMJEE.NS,5070.31,20,2026-08-06
KSB.NS,15145.76,20,2026-08-06
KSOLVES.NS,665.83,20,2026-08-06
LATENTVIEW.NS,6081.53,20,2026-08-06
LAXMICOT.NS,24.8,20,2026-08-06
LRRPL.NS,24.23,5,2026-08-06
LINC.NS,614.75,20,2026-08-06
LOYALTEX.NS,99.73,20,2026-08-06
MCLOUD.NS,1605.21,20,2026-08-06
MANAKSTEEL.NS,465.75,5,2026-08-06
MANDEEP.NS,61.15,5,2026-08-06
MANORG.NS,452.76,5,2026-08-06
MARINE.NS,3288.11,20,2026-08-06
MARUTI.NS,421393.77,No Band,2026-08-06
METROBRAND.NS,27935.22,20,2026-08-06
MPHASIS.NS,42598.0,No Band,2026-08-06
MUFIN.NS,2480.99,20,2026-08-06
NDGL.NS,261.06,20,2026-08-06
NAHARINDUS.NS,501.57,20,2026-08-06
NSIL.NS,2832.08,20,2026-08-06
NAVNETEDUL.NS,3111.14,20,2026-08-06
NIBE.NS,2332.71,10,2026-08-06
NAM-INDIA.NS,70693.34,No Band,2026-08-06
NIVABUPA.NS,15648.22,20,2026-08-06
ORIENTCEM.NS,2760.35,20,2026-08-06
ORIENTTECH.NS,1177.94,20,2026-08-06
PARAGON.NS,266.1,20,2026-08-06
PETRONET.NS,40417.5,No Band,2026-08-06
PHANTOMFX.NS,557.09,20,2026-08-06
DIAMONDYD.NS,2664.53,20,2026-08-06
RAJRILTD.NS,1197.13,2,2026-08-06
RAMRAT.NS,3808.18,20,2026-08-06
RELCHEMQ.NS,95.66,20,2026-08-06
RELIABLE.NS,148.43,20,2026-08-06
ROSSTECH.NS,3687.34,20,2026-08-06
SAGCEM.NS,2308.3,20,2026-08-06
SBFC.NS,10016.92,20,2026-08-06
SCHAEFFLER.NS,63978.22,20,2026-08-06
SECMARK.NS,137.83,20,2026-08-06
SERVOTECH.NS,2197.7,20,2026-08-06
SIYSIL.NS,2792.76,20,2026-08-06
SMLMAH.NS,5642.93,10,2026-08-06
SOBHA.NS,14717.92,20,2026-08-06
SOUTHWEST.NS,771.19,20,2026-08-06
SPECTSTM.NS,253.56,20,2026-08-06
SPMLINFRA.NS,1672.14,20,2026-08-06
SRF.NS,77738.41,No Band,2026-08-06
STLTECH.NS,28206.02,5,2026-08-06
SUPREMEIND.NS,43423.85,No Band,2026-08-06
TVTODAY.NS,691.2,20,2026-08-06
TEXRAIL.NS,4438.89,20,2026-08-06
TGBHOTELS.NS,26.09,20,2026-08-06
THERMAX.NS,51570.56,20,2026-08-06
TIJARIA.NS,12.51,20,2026-08-06
TI.NS,10824.85,20,2026-08-06
UCOBANK.NS,32602.85,20,2026-08-06
UMESLTD.NS,14.38,10,2026-08-06
VHL.NS,1109.89,20,2026-08-06
WAAREERTL.NS,9843.98,20,2026-08-06
YUKEN.NS,964.12,20,2026-08-06
ZENITHSTL.NS,80.53,20,2026-08-06
ZUARI.NS,928.22,20,2026-08-06
ZUARIIND.NS,762.7,20,2026-08-06
RAJPUTANA.NS,,20,2026-08-06
AADHARHFC.NS,21648.19,20,2026-08-06
ACUTAAS.NS,26685.89,20,2026-08-06
AIROLAM.NS,128.84,20,2026-08-06
ALKYLAMINE.NS,9152.61,20,2026-08-06
ARVINDFASN.NS,6183.55,20,2026-08-06
ASIANPAINT.NS,252880.77,No Band,2026-08-06
ASAL.NS,807.1,20,2026-08-06
BAYERCROP.NS,18954.33,20,2026-08-06
BEACON.NS,212.08,5,2026-08-06
BIL.NS,978.83,20,2026-08-06
CONCORDBIO.NS,13061.33,20,2026-08-06
DHUNINV.NS,527.22,20,2026-08-06
DYNAMIC.NS,645.1,5,2026-08-06
ENDURANCE.NS,37050.59,20,2026-08-06
GEECEE.NS,698.77,5,2026-08-06
GENUSPAPER.NS,306.49,20,2026-08-06
HIGREEN.NS,418.21,20,2026-08-06
HINDUNILVR.NS,503987.33,No Band,2026-08-06
HINDOILEXP.NS,2142.87,20,2026-08-06
INDIANB.NS,111272.69,No Band,2026-08-06
K2INFRA.NS,347.01,5,2026-08-06
KAKATCEM.NS,94.06,5,2026-08-06
KAYNES.NS,21291.55,No Band,2026-08-06
LIKHITHA.NS,894.45,20,2026-08-06
MODISONLTD.NS,896.59,5,2026-08-06
MOTILALOFS.NS,52504.18,No Band,2026-08-06
NKIND.NS,35.89,20,2026-08-06
MOBIKWIK.NS,1582.97,20,2026-08-06
PATINTLOG.NS,96.17,5,2026-08-06
PENINLAND.NS,533.75,2,2026-08-06
PLADAINFO.NS,25.76,5,2026-08-06
POKARNA.NS,2872.52,20,2026-08-06
PIGL.NS,222.89,20,2026-08-06
POWERGRID.NS,268043.41,No Band,2026-08-06
PRUDENT.NS,11837.76,20,2026-08-06
PSB.NS,16866.21,20,2026-08-06
QUADFUTURE.NS,1444.2,20,2026-08-06
RPSGVENT.NS,2957.76,10,2026-08-06
SAGILITY.NS,18921.93,20,2026-08-06
SAKAR.NS,1760.82,20,2026-08-06
SHEETAL.NS,67.53,20,2026-08-06
SPANDANA.NS,2317.92,20,2026-08-06
SUPERHOUSE.NS,170.85,20,2026-08-06
SVPGLOB.NS,48.96,5,2026-08-06
SWIGGY.NS,65521.43,No Band,2026-08-06
TAINWALCHM.NS,189.03,20,2026-08-06
TGL.NS,566.5,5,2026-08-06
TCI.NS,7051.18,20,2026-08-06
VMART.NS,5764.45,20,2026-08-06
VINYAS.NS,1440.64,20,2026-08-06
WEALTH.NS,1001.84,20,2026-08-06
WESTLIFE.NS,7126.73,20,2026-08-06
VIKASWSP.NS,,—,2026-07-24
GSTL.NS,28.77,5,2026-08-06
SHREEOSFM.NS,89.19,20,2026-08-06
BANKINDIA.NS,64238.15,No Band,2026-08-06
BELRISE.NS,22446.63,20,2026-08-06
FCL.NS,4519.43,10,2026-08-06
GRINDWELL.NS,21892.67,20,2026-08-06
KESORAMIND.NS,357.26,2,2026-08-06
LMW.NS,16881.28,20,2026-08-06
MOSCHIP.NS,4171.57,20,2026-08-06
NIACL.NS,27587.52,20,2026-08-06
OIL.NS,71375.55,No Band,2026-08-06
SHREDIGCEM.NS,1077.7,20,2026-08-06
SUMEETINDS.NS,1670.71,5,2026-08-06
SYRMA.NS,24519.23,20,2026-08-06
VIPULLTD.NS,162.39,5,2026-08-06
ZENTEC.NS,15144.68,20,2026-08-06
BANSWRAS.NS,425.61,20,2026-08-06
BGLOBAL.NS,4.94,—,2026-07-27
