symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,name,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
CELLPOINT.NS,2026-08-10,16.600000381469727,18.44166660308838,16.64722228050232,16.381000022888184,16.00133333206177,16.348249974250795,17.660147325463946,11.699999809265137,21.100000381469727,True,False,False,True,True,True,True,False,False,-6.4788710903114,noise,86.58008658008657,False,False,False,False,Cell Point,Retailing,Speciality Retail,78.125,True,False
MANAV.NS,2026-08-10,24.0,24.637500127156574,31.130555417802597,33.932999992370604,36.647000020345054,33.71424998283386,24.42235775758748,14.5,47.0,False,True,False,False,False,True,False,False,False,57.377049180327866,green,151.5151515151515,False,False,False,False,Manav Infra,Construction,Civil Construction,97.76785714285714,True,False
AGUL.NS,2026-08-10,56.45000076293945,60.78333282470703,58.98750040266249,60.36300071716309,66.22033363342285,65.72300016403199,59.41461390588995,49.0,86.0,False,True,False,False,False,False,False,False,False,-1.6550535499744612,dry,0.0,False,False,False,False,A G Universal,Industrial Products,Iron & Steel Products,81.69642857142857,True,False
543744.BO,2026-08-10,120.0,128.33333333333334,139.44444444444446,141.0,153.02,163.05500022888182,125.02040459503701,120.0,216.0,False,False,False,False,False,False,False,False,False,-42.59746555933334,dry,0.0,False,False,False,True,Rex Sealing,Industrial Products,Packaging,36.160714285714285,False,False
MCON.NS,2026-08-10,41.099998474121094,43.62916692097982,43.888888888888886,45.2260001373291,48.31866668701172,52.55974994659424,42.79773717212555,37.29999923706055,94.0,False,False,False,False,False,False,False,False,False,-49.69400243655042,noise,51.41388174807198,False,False,False,False,MCON Rasayan,Other Construction Materials,Other Construction Materials,26.339285714285715,False,False
BLUEPEBBLE.NS,2026-08-10,72.3499984741211,70.37916628519694,72.60138850741916,75.54799987792968,109.7023329671224,114.135249710083,71.32284216337631,66.0,200.4549860664494,False,False,False,False,False,False,False,True,False,-60.389455732871134,red,199.0632318501171,False,False,False,False,Blue Pebble,Other Consumer Services,Other Consumer Services,13.839285714285715,False,False
MEDIORG.NS,2026-08-10,25.649999618530273,26.583333333333332,24.808333290947807,23.774999961853027,24.836666679382326,25.788500061035155,26.520851145360524,19.100000381469727,41.400001525878906,False,False,False,False,True,True,False,False,False,-37.96855969756968,dry,0.0,False,False,False,False,Medicamen Organ.,Pharmaceuticals & Biotechnology,Pharmaceuticals,43.75,False,False
543578.BO,2026-08-10,70.0,64.61083316802979,72.96833335028754,79.89080017089844,139.10299977620443,159.9902498626709,67.64981502356544,58.0,290.8999938964844,False,False,False,False,False,False,False,True,False,-67.8825414176889,noise,94.45843828715365,False,False,False,False,Olatech Solution,IT - Software,Software Products,8.928571428571429,False,False
543540.BO,2026-08-10,112.94999694824219,115.93749936421712,110.62638854980469,116.77499923706054,119.54333292643229,127.44949985504151,114.9857844422071,82.0999984741211,183.64999389648438,False,False,False,False,False,True,False,False,False,-21.008467299036504,dry,5.186721991701245,False,False,False,False,Pearl Green Club,Agricultural Food & other Products,Other Agricultural Products,64.28571428571429,False,False
542801.BO,2026-08-10,68.5,80.07500012715657,83.30694346957736,85.70199935913087,105.85499974568685,106.85974987030029,77.47257907103973,67.0999984741211,142.0,False,False,False,False,False,False,False,False,False,-23.24929971988795,dry,0.0,False,True,False,True,Misquita Engg.,Industrial Manufacturing,Industrial Products,61.16071428571429,False,False
PROLIFE.NS,2026-08-10,78.6500015258789,74.3125,75.31250105963812,72.1150006866455,66.3286669921875,71.00500022888184,75.71889702330988,56.04999923706055,149.63577270507812,True,False,False,True,True,True,False,True,False,-47.43903806953122,noise,531.9148936170212,False,False,False,False,Prolife Indust.,Chemicals & Petrochemicals,Dyes And Pigments,29.464285714285715,False,False
AUROIMPEX.NS,2026-08-10,26.5,26.15416685740153,26.130555576748318,26.639000053405763,30.187666676839193,33.43375005722046,26.24482029866911,21.25,53.95000076293945,False,False,False,False,False,False,False,True,True,-47.31610258062378,noise,29.411764705882355,False,False,False,False,Auro Impex,Industrial Products,Electrodes & Refractories,30.80357142857143,False,False
543375.BO,2026-08-10,11.649999618530273,12.09249997138977,12.653888781865438,13.004599857330323,16.169199867248537,18.22314989089966,12.25614432460111,11.0,34.0,False,False,False,False,False,False,False,False,False,-60.77441306645524,red,277.77777777777777,False,False,False,False,Promax Power,Construction,Civil Construction,12.946428571428573,False,False
542934.BO,2026-08-10,45.540000915527344,37.81000010172526,39.07750002543131,40.40740020751953,38.03719997406006,38.70779990196228,39.92802167285674,29.700000762939453,59.0,True,False,False,True,True,True,True,True,False,-17.199998335404832,noise,47.16981132075472,False,False,False,False,Chandra Bhagat,Pharmaceuticals & Biotechnology,Pharmaceuticals,70.98214285714286,True,False
WALPAR.NS,2026-08-10,34.849998474121094,34.849998474121094,32.486110263400604,30.515999374389647,38.43799997965495,39.6325,34.79871083478689,21.25,50.599998474121094,False,False,False,False,True,True,False,True,False,-22.469415166608066,dry,0.0,False,False,False,False,Walpar Nutrition,Pharmaceuticals & Biotechnology,Pharmaceuticals,62.5,False,False
543637.BO,2026-08-10,14.770000457763672,14.745833237965902,15.136111074023777,15.447799949645995,16.141799971262614,17.4342999792099,14.837094994083643,12.65999984741211,34.20000076293945,False,False,False,False,False,False,False,False,False,-33.438485343457266,noise,53.191489361702125,False,True,False,False,Pace E-Commerce,Retailing,E-Retail/ E-Commerce,49.55357142857143,False,False
539273.BO,2026-08-10,252.0,252.0,242.72222222222223,241.96,269.5739984130859,282.78824920654296,251.37250890428078,163.0,420.04998779296875,False,False,False,False,True,True,False,True,False,34.75935828877006,dry,0.0,False,False,False,False,Pecos Hotels,Leisure Services,Restaurants,94.19642857142857,True,False
FALCONTECH.NS,2026-08-10,11.75,11.74999992052714,11.506944470935398,11.95900001525879,13.464490699768067,14.254118027687072,11.827769148109079,9.934853553771973,22.350000381469727,False,False,False,False,False,False,False,False,False,-33.23863781064992,noise,36.15702479338843,False,False,False,False,Falcon,Commercial Services & Supplies,Diversified Commercial Services,50.44642857142857,False,False
AGNI.NS,2026-08-10,17.100000381469727,17.08750009536743,17.648611068725586,17.76499996185303,18.792666651407878,20.183500022888182,17.110068895875173,13.600000381469727,43.349998474121094,False,False,False,False,False,False,False,False,False,-19.718305192626996,noise,145.3488372093023,False,False,False,False,Agni Green,Construction,Civil Construction,66.51785714285714,False,False
543921.BO,2026-08-10,43.2400016784668,43.945000330607094,32.61888890796237,32.473800086975096,37.827666435241696,47.141699895858764,42.80444589608037,20.540000915527344,112.0,False,False,False,False,True,True,False,True,False,-56.95370533386217,dry,0.0,False,False,False,False,Comrade Applian.,Consumer Durables,Consumer Electronics,17.857142857142858,False,False
HRHNEXT.NS,2026-08-10,25.25,26.87916628519694,26.922222137451172,27.087999954223633,28.129999974568683,28.88974998474121,26.593966605208873,21.0,39.95000076293945,False,False,False,False,False,False,False,False,False,-36.07594936708861,red,156.25,False,False,False,False,HRH Next,Commercial Services & Supplies,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),45.982142857142854,False,False
KONTOR.NS,2026-08-10,60.0,57.36249955495199,58.94583288828532,59.80199981689453,66.73133321126302,66.94199989318848,57.415041308800056,53.25,87.0,False,False,False,False,True,False,False,True,False,-27.404720033534257,ppv,150.86206896551724,False,False,False,False,Kontor Space,Commercial Services & Supplies,Diversified Commercial Services,57.58928571428571,False,False
544201.BO,2026-08-10,13.890000343322754,14.083333333333334,15.239166683620876,15.95419994354248,15.634866669972737,15.920600008964538,14.078835740761676,9.90999984741211,25.40999984741211,False,False,False,True,False,True,False,False,False,-33.22114974613005,noise,70.8502024291498,False,False,False,False,Dindigul Farm,Food Products,Dairy Products,50.89285714285714,False,False
543938.BO,2026-08-10,100.19999694824219,100.22750282287598,99.22234026590984,101.6179460144043,135.09435572306316,120.98755531311035,100.24090550321766,66.93315124511719,198.75150474244248,False,True,True,False,False,True,False,False,False,17.005474129847652,red,135.13513513513513,False,False,False,False,AccelerateBS Ind,IT - Software,Computers - Software & Consulting,89.28571428571429,True,False
SUNREST.NS,2026-08-10,37.099998474121094,35.6952158610026,35.16090488433838,34.7888516998291,37.023134333292646,38.942850818634035,36.135454720042354,29.549999237060547,57.79999923706055,False,False,False,False,True,False,False,True,False,-28.653849088228668,red,199.63317404269654,False,False,False,False,Sunrest Lifescie,Pharmaceuticals & Biotechnology,Pharmaceuticals,57.14285714285714,False,False
541196.BO,2026-08-10,85.0,83.92666880289714,83.41555870903863,83.78100280761718,86.28033345540365,87.41334987640381,84.32589259836229,83.16000366210938,96.97000122070312,False,False,False,False,True,False,True,True,False,-11.430656539719442,dry,0.0,False,False,False,False,Lex Nimble Solu.,Commercial Services & Supplies,Consulting Services,76.78571428571429,True,False
543970.BO,2026-08-10,77.70999908447266,80.89416694641113,86.79361089070638,83.37499969482423,62.80846664428711,58.01329996109009,80.3218522699047,34.25,98.19999694824219,True,True,True,True,False,True,True,False,False,21.327081002129567,dry,0.0,False,False,False,False,Shoora Designs,Consumer Durables,"Gems, Jewellery And Watches",92.41071428571429,True,False
540550.BO,2026-08-10,23.0,23.55500030517578,24.748333825005425,24.055000343322753,18.779000047047933,20.310858492851256,23.398114121475245,11.329999923706055,33.0,True,False,False,True,False,True,False,False,False,-24.590163934426236,dry,0.0,False,False,False,False,Yug Decor,Chemicals & Petrochemicals,Specialty Chemicals,60.26785714285714,False,False
540850.BO,2026-08-10,24.0,21.68083318074544,23.67472219467163,24.73720001220703,29.392933235168456,33.67674996376038,22.294191621126398,20.0,72.75,False,False,False,False,False,False,False,True,False,-63.14496469940691,noise,89.48545861297539,False,False,False,False,Jhandewala Foods,Food Products,Packaged Foods,10.714285714285714,False,False
VSCL.NS,2026-08-10,24.049999237060547,27.487499872843426,28.856944402058918,28.24599998474121,24.57966667175293,23.55349995613098,26.609206734791208,16.049999237060547,31.799999237060547,False,True,False,True,False,True,True,False,False,-19.83333587646484,red,208.33333333333334,False,False,False,False,Vadivarhe Speci.,Chemicals & Petrochemicals,Specialty Chemicals,66.07142857142857,False,False
HOMESFY.NS,2026-08-10,119.05000305175781,120.4375,116.62083307902019,114.8679997253418,133.56366683959962,148.37625003814696,119.43926272082655,100.69999694824219,289.8999938964844,False,False,False,False,True,False,False,False,False,-55.92373181726919,dry,0.0,False,False,False,False,Homesfy Realty,Realty,Real Estate related services,18.303571428571427,False,False
VERA.NS,2026-08-10,78.25,78.25,71.11666764153375,70.5240007019043,69.82033396402994,69.8212508392334,77.36992022109285,65.55000305175781,78.25,True,False,False,True,True,False,True,True,False,15.073529411764696,dry,0.0,False,False,True,False,Vera Synthetic,Textiles & Apparels,Other Textile Products,88.39285714285714,True,False
543518.BO,2026-08-10,37.900001525878906,40.46750036875407,42.057222260369194,41.876600189208986,34.37761433919271,34.000041246414185,39.50980465603269,22.200000762939453,49.900001525878906,True,True,True,True,False,True,True,False,False,18.984349144068457,dry,0.0,False,False,False,False,Eighty Jewellers,Consumer Durables,"Gems, Jewellery And Watches",91.51785714285714,True,False
DEEM.NS,2026-08-10,44.599998474121094,48.74166679382324,51.95694478352865,51.19400016784668,43.550666631062825,45.022000007629394,47.830104604771606,29.350000381469727,65.80000305175781,False,False,False,True,False,True,False,False,False,-21.75438864189282,noise,43.103448275862064,False,False,False,False,Deem Roll-Tech,Industrial Products,Iron & Steel Products,62.94642857142857,False,False
PENTAGON.NS,2026-08-10,51.150001525878906,53.42916711171468,54.83888943990072,55.250000381469725,62.73866661071777,66.82624990463256,53.259538653516046,49.150001525878906,99.5,False,False,False,False,False,False,False,False,False,-12.188838582182138,ppv,533.9805825242719,False,False,False,False,Pentagon Rubber,Industrial Products,Rubber,75.44642857142857,True,False
542668.BO,2026-08-10,71.38999938964844,67.73999913533528,67.33277765909831,66.93399971008301,87.54833320617676,100.82574987411499,68.84494932638344,60.0,175.0,False,False,False,False,True,False,False,True,False,-57.875347226098796,dry,0.0,False,True,False,False,Evans Electric,Commercial Services & Supplies,Diversified Commercial Services,16.964285714285715,False,False
VISHWAS.NS,2026-08-10,40.150001525878906,42.666666984558105,47.23194461398654,47.57700019836426,44.1103333791097,44.472499961853025,42.130962254205734,32.75,63.45000076293945,False,False,False,True,False,False,False,False,False,-30.895004164651528,dry,0.0,False,False,False,False,Vishwas Agri,Agricultural Food & other Products,Other Agricultural Products,53.125,False,False
538921.BO,2026-08-10,34.04999923706055,34.04999923706055,31.91777753829956,33.140799827575684,48.710000089009604,54.98389986991882,33.91902491641422,30.010000228881836,85.44999694824219,False,False,False,False,True,False,False,True,False,-47.6073236555026,dry,0.0,False,False,False,False,Raghuvansh Agro.,Agricultural Food & other Products,Other Agricultural Products,29.017857142857146,False,False
BABAFP.NS,2026-08-10,23.850000381469727,24.766666730244953,24.330555544959175,24.399999923706055,25.871999918619792,27.613249883651733,24.65186221373722,17.649999618530273,42.45000076293945,False,False,False,False,False,True,False,False,False,-41.111110169210555,noise,71.42857142857143,False,False,False,False,Baba Food,Food Products,Other Food Products,38.839285714285715,False,False
DHANLAXMI.NS,2026-08-10,25.5,25.608333269755047,26.19861110051473,26.997999992370605,28.184999961853027,29.823249979019167,25.55871922599525,20.049999237060547,46.5,False,False,False,False,False,False,False,False,False,-42.437922259223924,dry,0.0,False,True,False,False,Dhanlaxmi Crop,Agricultural Food & other Products,Other Agricultural Products,37.5,False,False
543522.BO,2026-08-10,89.0,84.2375005086263,96.41388871934679,99.33999969482421,104.7965333557129,106.47414989471436,86.86794887577688,64.5,163.3000030517578,False,False,False,False,False,True,False,True,False,-19.891988098693737,dry,8.746355685131196,False,False,False,False,Nanavati Venture,Non - Ferrous Metals,Precious Metals,65.625,False,False
544035.BO,2026-08-10,22.100000381469727,22.387499968210857,22.701666673024494,22.64340000152588,23.511133371988933,25.71445002555847,22.276904778600734,15.75,46.400001525878906,False,False,False,False,False,True,False,False,False,-44.749999046325684,green,404.04040404040404,True,False,False,False,Swashthik Plas.,Industrial Products,Plastic Products - Industrial,33.035714285714285,False,False
DIGIKORE.NS,2026-08-10,34.349998474121094,42.40416653951009,48.52777788374159,49.89500015258789,64.31633321126301,67.4286249923706,40.46905034459036,32.400001525878906,190.60000610351562,False,False,False,False,False,False,False,False,False,-79.57788400870712,noise,98.51088201603666,False,False,False,True,Digikore Studios,Entertainment,Media & Entertainment,4.464285714285714,False,False
BMETRICS.NS,2026-08-10,38.5,37.5,36.659722010294594,36.52199996948242,38.535999883015954,40.44199993133545,37.85346262725729,33.29999923706055,56.900001525878906,False,False,False,False,True,False,False,True,False,-16.8724508966864,dry,0.0,False,False,False,False,Bombay Metrics,Commercial Services & Supplies,Trading & Distributors,71.42857142857143,True,False
SONAMAC.NS,2026-08-10,33.5,35.087499936421715,33.60277779897054,33.96699989318848,37.05533339182536,42.25900002479553,34.69058473183582,27.100000381469727,88.0,False,False,False,False,False,False,False,False,False,-55.39280868088985,noise,98.36065573770492,False,False,False,False,Sona Machinery,Industrial Manufacturing,Industrial Products,19.196428571428573,False,False
EFORCE.NS,2026-08-10,20.950000762939453,21.27916669845581,21.687500105963814,22.10500015258789,25.47700012207031,28.646000080108642,21.250669808621026,16.149999618530273,47.0,False,False,False,False,False,False,False,False,False,-48.46248468255996,noise,54.94505494505495,False,False,False,False,Electro Force,Electrical Equipment,Other Electrical Equipment,28.125,False,False
544157.BO,2026-08-10,200.5,224.38333384195963,223.10138956705728,225.17300048828125,213.04633341471353,216.74524993896483,220.97210290159592,144.0,249.0,False,False,False,True,False,True,True,False,False,-7.75247556031381,red,144.23076923076923,False,False,False,False,Vruddhi Engineer,Industrial Manufacturing,Industrial Products,77.67857142857143,True,False
SEL.NS,2026-08-10,243.0,246.04166666666666,221.27777862548828,211.47500030517577,195.71700012207032,204.6847501373291,239.98018176011513,115.25,279.75,True,False,False,True,True,True,True,True,False,-1.619433198380571,ppv,316.27906976744185,True,False,False,False,Sungarner Energ.,Electrical Equipment,Other Electrical Equipment,82.14285714285714,True,False
544163.BO,2026-08-10,37.0,39.56666692097982,46.79194471571181,48.45300010681152,74.472000096639,85.20900007247924,39.46425799526003,36.13999938964844,141.8000030517578,False,False,False,False,False,False,False,False,False,-62.60737631012398,noise,55.55555555555556,False,True,False,True,Greenhitech Ven.,Petroleum Products,Lubricants,11.607142857142858,False,False
GRAPHISAD.NS,2026-08-10,27.149999618530273,28.841666380564373,28.431944370269775,28.89299991607666,35.07366663614909,35.742249994277955,28.57624206129121,26.049999237060547,52.79999923706055,False,False,False,False,False,False,False,False,False,-24.583334392971466,red,1126.126126126126,False,False,False,False,Graphisads,Media,Advertising & Media Agencies,60.71428571428571,False,False
543461.BO,2026-08-10,21.09000015258789,18.982499758402508,19.4574998749627,20.40739990234375,19.94366663614909,24.252449855804443,19.46987293172326,15.449999809265137,39.810001373291016,False,False,False,False,True,True,False,True,False,-47.023362408780486,noise,47.16981132075472,False,True,False,False,Safa Systems,Commercial Services & Supplies,Trading & Distributors,31.25,False,False
544121.BO,2026-08-10,67.0,70.00749969482422,72.73777792188856,74.00260025024414,71.99860028584798,73.02020006179809,69.57718168895362,55.599998474121094,105.80000305175781,False,False,False,True,False,False,False,False,False,-33.66336633663366,red,118.57707509881423,False,False,False,False,Rudra Gas,Construction,Civil Construction,48.660714285714285,False,False
NAMAN.NS,2026-08-10,42.150001525878906,44.75000031789144,45.963888804117836,46.26900009155273,52.74066683451335,57.43900020599365,44.06224965114267,41.599998474121094,103.05000305175781,False,False,False,False,False,False,False,False,False,-57.68072071122503,noise,93.98496240601504,False,False,False,True,Naman Industries Proxima,Consumer Durables,"Furniture, Home Furnishing",17.410714285714285,False,False
SIDDHIKA.NS,2026-08-10,209.25,210.89583587646484,213.46111170450845,210.5363299560547,208.78696095784505,210.3639122772217,211.05934465949167,177.36545304900235,245.4545420985068,False,False,True,True,False,False,True,False,False,6.9904595405063,dry,0.0,False,True,False,False,Siddhika Coatins,Consumer Durables,Paints,85.26785714285714,True,False
ENFUSE.NS,2026-08-10,171.89999389648438,165.3833325703939,164.71666632758246,165.6729998779297,185.18633310953777,193.47049995422364,165.92651894415002,148.0,284.0,False,False,False,False,True,False,False,True,False,-18.14286004929315,noise,90.09009009009009,False,False,False,False,Enfuse Solutions,IT - Services,IT Enabled Services,68.75,False,False
543937.BO,2026-08-10,147.0,149.45000203450522,146.7083337571886,148.3940002441406,158.42900024414064,148.18675025939942,147.93669797324927,91.0999984741211,187.0,False,True,True,False,False,True,True,False,False,24.576271186440678,dry,0.0,False,False,False,False,Alphalogic Indu,Industrial Products,Other Industrial Products,93.30357142857143,True,False
RBS.NS,2026-08-10,93.6500015258789,85.9499994913737,81.50277752346463,83.59099960327148,87.5883332570394,92.81099992752075,88.49286160755537,58.79999923706055,137.9499969482422,True,False,False,False,True,True,False,True,False,-30.111939159791856,green,219.6652719665272,False,False,False,False,Ramdevbaba Sol.,Agricultural Food & other Products,Edible Oil,55.35714285714286,False,False
ATMASTCO.NS,2026-08-10,147.0,150.95416768391928,159.47500059339734,164.1570004272461,153.83666625976562,158.93049949645996,150.1604210905154,98.0,268.0,False,False,False,True,False,True,False,False,False,-39.01680226552977,noise,78.9760348583878,False,False,False,False,Atmastco Ltd,Construction,Civil Construction,41.517857142857146,False,False
BASILIC.NS,2026-08-10,199.85000610351562,197.47916539510092,200.57222196790906,202.00199981689454,227.1010002644857,256.80725028991696,197.92626122011615,166.25,509.79998779296875,False,False,False,False,False,False,False,True,False,-52.41666521344865,green,127.89281364190013,False,False,False,False,Basilic Fly Stud,Entertainment,Media & Entertainment,20.089285714285715,False,False
544023.BO,2026-08-10,758.0499877929688,757.6750030517578,732.5638902452257,688.7610009765625,594.1586678059896,574.1732508850098,752.2011237595542,438.6499938964844,834.9000244140625,True,True,True,True,True,True,True,True,False,44.44550408259844,noise,98.89604415823368,False,False,False,False,Kalyani Cast-Tec,Industrial Manufacturing,Industrial Products,95.53571428571429,True,True
543542.BO,2026-08-10,1250.0,1263.7166544596355,1252.5569424099392,1247.9019970703125,1218.8036604817707,1141.8544943237305,1259.750218321974,610.0499877929688,1297.0,True,True,True,True,True,True,True,False,False,73.61111111111111,noise,66.18274978650726,False,False,False,False,Kesar India,Realty,"Residential, Commercial Projects",98.66071428571429,True,True
