symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,ff_pct,traded_value_cr,traded_volume,traded_val_pct_of_ff,_ff_mc_raw,liquidity_score
STYLAMIND.NS,2758.60009765625,2645.6166788736978,2371.4583401150176,2324.392001953125,2199.5613435872397,2082.3645068359374,2662.243972432043,1593.699951171875,2848.699951171875,True,True,True,True,True,True,True,True,False,55.64207061936908,noise,41.799126805654915,False,91.44834404349976,True,True,,,,,,,
UNIPARTS.NS,563.4500122070312,547.2875010172526,522.1888885498047,502.83600158691405,482.588125,456.70285552978515,545.3441142887378,305.37828750644206,581.9500122070312,True,True,True,True,True,True,True,True,False,81.48412926910567,green,131.86156067941454,False,94.9085516559565,True,True,,,,,,,
ANANDRATHI.NS,3575.5,3570.548828125,3527.683363172743,3391.8307568359373,3145.395244140625,3067.9093408203125,3571.594139336541,1770.8884470325554,3727.6871364861736,True,True,True,True,True,True,True,True,False,97.62455128718943,noise,36.58528571351762,False,96.09490855165596,True,True,,,,,,,
MWL.NS,369.45001220703125,358.92083740234375,312.3972231547038,298.90199951171877,271.67766621907555,255.56749977111815,360.8511019080153,149.82052979225023,377.0,True,True,True,True,True,True,True,True,False,131.1828632547755,ppv,162.29798952959817,False,97.52842313395946,True,True,,,,,,,
APEX.NS,448.95001220703125,462.1583302815755,449.71666547987195,424.4909997558594,342.64653340657554,314.39755752563474,452.98111937042677,207.060547463678,514.5,True,True,True,True,True,True,True,False,False,106.40826710962506,noise,37.63222378703187,False,96.39149777558083,True,True,,,,,,,
PAISALO.NS,50.31999969482422,47.81999937693278,44.977499432033966,41.83759952545166,37.73753314971924,36.96474581718445,48.31759979036581,29.30476395281721,51.29999923706055,True,True,True,True,True,True,True,True,False,60.61505998369021,noise,64.65441593427487,False,92.43697478991596,True,True,,,,,,,
SJS.NS,1980.300048828125,1961.8249918619792,1792.4611070421006,1740.4219946289063,1712.152666015625,1625.800499267578,1943.9738226811319,1063.0001556549378,2033.9000244140625,True,True,True,True,True,True,True,True,False,81.27278324469496,noise,50.388198420807115,False,94.80968858131487,True,True,,,,,,,
BLISSGVS.NS,300.3500061035156,282.499994913737,267.2822219000922,251.56699920654296,199.19521708170572,189.2960376739502,286.5446200924312,117.7448072129227,304.0,True,True,True,True,True,True,True,True,False,147.9175573724747,green,122.77177103335141,False,98.02273850716757,True,True,,,,,,,
SHAILY.NS,2695.199951171875,2713.49169921875,2364.9250217013887,2301.356015625,2280.900675455729,2237.092313232422,2693.401294918547,1534.610423318069,2836.89990234375,True,True,True,True,True,True,True,True,False,49.68453412844811,noise,40.51379154755571,False,90.41028175976274,True,True,,,,,,,
ACCENTMIC.NS,436.3999938964844,444.7166697184245,427.9388919406467,406.0150018310547,349.27433451334633,331.10286544799806,435.21054029130903,214.26999647098503,481.0,True,True,True,True,True,True,True,True,False,87.57888093891526,noise,99.66405375139978,False,95.45229856648541,True,True,,,,,,,
